"Rune ID","Name","Tier","Stars","Activity","Effect Type","Bonus Value (%)","Description"
"T10_RUNE_COOKING_EFF_2STAR","T10 Cooking Rune of Efficiency (2 Star)",10,2,"Cooking","Efficiency",48,"Increases speed by 48%"
"T10_RUNE_COOKING_EFF_3STAR","T10 Cooking Rune of Efficiency (3 Star)",10,3,"Cooking","Efficiency",50,"Increases speed by 50%"
"T1_RUNE_ALCHEMY_XP_1STAR","T1 Alchemy Rune of XP (1 Star)",1,1,"Alchemy","XP",1,"Increases Alchemy XP by 1%"
"T1_RUNE_ALCHEMY_XP_2STAR","T1 Alchemy Rune of XP (2 Star)",1,2,"Alchemy","XP",3,"Increases Alchemy XP by 3%"
"T1_RUNE_ALCHEMY_XP_3STAR","T1 Alchemy Rune of XP (3 Star)",1,3,"Alchemy","XP",5,"Increases Alchemy XP by 5%"
"T2_RUNE_ALCHEMY_XP_1STAR","T2 Alchemy Rune of XP (1 Star)",2,1,"Alchemy","XP",6,"Increases Alchemy XP by 6%"
"T2_RUNE_ALCHEMY_XP_2STAR","T2 Alchemy Rune of XP (2 Star)",2,2,"Alchemy","XP",8,"Increases Alchemy XP by 8%"
"T2_RUNE_ALCHEMY_XP_3STAR","T2 Alchemy Rune of XP (3 Star)",2,3,"Alchemy","XP",10,"Increases Alchemy XP by 10%"
"T3_RUNE_ALCHEMY_XP_1STAR","T3 Alchemy Rune of XP (1 Star)",3,1,"Alchemy","XP",11,"Increases Alchemy XP by 11%"
"T3_RUNE_ALCHEMY_XP_2STAR","T3 Alchemy Rune of XP (2 Star)",3,2,"Alchemy","XP",13,"Increases Alchemy XP by 13%"
"T3_RUNE_ALCHEMY_XP_3STAR","T3 Alchemy Rune of XP (3 Star)",3,3,"Alchemy","XP",15,"Increases Alchemy XP by 15%"
"T4_RUNE_ALCHEMY_XP_1STAR","T4 Alchemy Rune of XP (1 Star)",4,1,"Alchemy","XP",16,"Increases Alchemy XP by 16%"
"T4_RUNE_ALCHEMY_XP_2STAR","T4 Alchemy Rune of XP (2 Star)",4,2,"Alchemy","XP",18,"Increases Alchemy XP by 18%"
"T4_RUNE_ALCHEMY_XP_3STAR","T4 Alchemy Rune of XP (3 Star)",4,3,"Alchemy","XP",20,"Increases Alchemy XP by 20%"
"T5_RUNE_ALCHEMY_XP_1STAR","T5 Alchemy Rune of XP (1 Star)",5,1,"Alchemy","XP",21,"Increases Alchemy XP by 21%"
"T5_RUNE_ALCHEMY_XP_2STAR","T5 Alchemy Rune of XP (2 Star)",5,2,"Alchemy","XP",23,"Increases Alchemy XP by 23%"
"T5_RUNE_ALCHEMY_XP_3STAR","T5 Alchemy Rune of XP (3 Star)",5,3,"Alchemy","XP",25,"Increases Alchemy XP by 25%"
"T6_RUNE_ALCHEMY_XP_1STAR","T6 Alchemy Rune of XP (1 Star)",6,1,"Alchemy","XP",26,"Increases Alchemy XP by 26%"
"T6_RUNE_ALCHEMY_XP_2STAR","T6 Alchemy Rune of XP (2 Star)",6,2,"Alchemy","XP",28,"Increases Alchemy XP by 28%"
"T6_RUNE_ALCHEMY_XP_3STAR","T6 Alchemy Rune of XP (3 Star)",6,3,"Alchemy","XP",30,"Increases Alchemy XP by 30%"
"T7_RUNE_ALCHEMY_XP_1STAR","T7 Alchemy Rune of XP (1 Star)",7,1,"Alchemy","XP",31,"Increases Alchemy XP by 31%"
"T7_RUNE_ALCHEMY_XP_2STAR","T7 Alchemy Rune of XP (2 Star)",7,2,"Alchemy","XP",33,"Increases Alchemy XP by 33%"
"T7_RUNE_ALCHEMY_XP_3STAR","T7 Alchemy Rune of XP (3 Star)",7,3,"Alchemy","XP",35,"Increases Alchemy XP by 35%"
"T8_RUNE_ALCHEMY_XP_1STAR","T8 Alchemy Rune of XP (1 Star)",8,1,"Alchemy","XP",36,"Increases Alchemy XP by 36%"
"T8_RUNE_ALCHEMY_XP_2STAR","T8 Alchemy Rune of XP (2 Star)",8,2,"Alchemy","XP",38,"Increases Alchemy XP by 38%"
"T8_RUNE_ALCHEMY_XP_3STAR","T8 Alchemy Rune of XP (3 Star)",8,3,"Alchemy","XP",40,"Increases Alchemy XP by 40%"
"T9_RUNE_ALCHEMY_XP_1STAR","T9 Alchemy Rune of XP (1 Star)",9,1,"Alchemy","XP",41,"Increases Alchemy XP by 41%"
"T9_RUNE_ALCHEMY_XP_2STAR","T9 Alchemy Rune of XP (2 Star)",9,2,"Alchemy","XP",43,"Increases Alchemy XP by 43%"
"T9_RUNE_ALCHEMY_XP_3STAR","T9 Alchemy Rune of XP (3 Star)",9,3,"Alchemy","XP",45,"Increases Alchemy XP by 45%"
"T10_RUNE_ALCHEMY_XP_1STAR","T10 Alchemy Rune of XP (1 Star)",10,1,"Alchemy","XP",46,"Increases Alchemy XP by 46%"
"T10_RUNE_ALCHEMY_XP_2STAR","T10 Alchemy Rune of XP (2 Star)",10,2,"Alchemy","XP",48,"Increases Alchemy XP by 48%"
"T10_RUNE_ALCHEMY_XP_3STAR","T10 Alchemy Rune of XP (3 Star)",10,3,"Alchemy","XP",50,"Increases Alchemy XP by 50%"
"T1_RUNE_ALCHEMY_COPY_1STAR","T1 Alchemy Rune of Duplication (1 Star)",1,1,"Alchemy","Duplication",1,"Increases Alchemy Duplication by 1%"
"T1_RUNE_ALCHEMY_COPY_2STAR","T1 Alchemy Rune of Duplication (2 Star)",1,2,"Alchemy","Duplication",3,"Increases Alchemy Duplication by 3%"
"T1_RUNE_ALCHEMY_COPY_3STAR","T1 Alchemy Rune of Duplication (3 Star)",1,3,"Alchemy","Duplication",5,"Increases Alchemy Duplication by 5%"
"T2_RUNE_ALCHEMY_COPY_1STAR","T2 Alchemy Rune of Duplication (1 Star)",2,1,"Alchemy","Duplication",6,"Increases Alchemy Duplication by 6%"
"T2_RUNE_ALCHEMY_COPY_2STAR","T2 Alchemy Rune of Duplication (2 Star)",2,2,"Alchemy","Duplication",8,"Increases Alchemy Duplication by 8%"
"T2_RUNE_ALCHEMY_COPY_3STAR","T2 Alchemy Rune of Duplication (3 Star)",2,3,"Alchemy","Duplication",10,"Increases Alchemy Duplication by 10%"
"T3_RUNE_ALCHEMY_COPY_1STAR","T3 Alchemy Rune of Duplication (1 Star)",3,1,"Alchemy","Duplication",11,"Increases Alchemy Duplication by 11%"
"T3_RUNE_ALCHEMY_COPY_2STAR","T3 Alchemy Rune of Duplication (2 Star)",3,2,"Alchemy","Duplication",13,"Increases Alchemy Duplication by 13%"
"T3_RUNE_ALCHEMY_COPY_3STAR","T3 Alchemy Rune of Duplication (3 Star)",3,3,"Alchemy","Duplication",15,"Increases Alchemy Duplication by 15%"
"T4_RUNE_ALCHEMY_COPY_1STAR","T4 Alchemy Rune of Duplication (1 Star)",4,1,"Alchemy","Duplication",16,"Increases Alchemy Duplication by 16%"
"T4_RUNE_ALCHEMY_COPY_2STAR","T4 Alchemy Rune of Duplication (2 Star)",4,2,"Alchemy","Duplication",18,"Increases Alchemy Duplication by 18%"
"T4_RUNE_ALCHEMY_COPY_3STAR","T4 Alchemy Rune of Duplication (3 Star)",4,3,"Alchemy","Duplication",20,"Increases Alchemy Duplication by 20%"
"T5_RUNE_ALCHEMY_COPY_1STAR","T5 Alchemy Rune of Duplication (1 Star)",5,1,"Alchemy","Duplication",21,"Increases Alchemy Duplication by 21%"
"T5_RUNE_ALCHEMY_COPY_2STAR","T5 Alchemy Rune of Duplication (2 Star)",5,2,"Alchemy","Duplication",23,"Increases Alchemy Duplication by 23%"
"T5_RUNE_ALCHEMY_COPY_3STAR","T5 Alchemy Rune of Duplication (3 Star)",5,3,"Alchemy","Duplication",25,"Increases Alchemy Duplication by 25%"
"T6_RUNE_ALCHEMY_COPY_1STAR","T6 Alchemy Rune of Duplication (1 Star)",6,1,"Alchemy","Duplication",26,"Increases Alchemy Duplication by 26%"
"T6_RUNE_ALCHEMY_COPY_2STAR","T6 Alchemy Rune of Duplication (2 Star)",6,2,"Alchemy","Duplication",28,"Increases Alchemy Duplication by 28%"
"T6_RUNE_ALCHEMY_COPY_3STAR","T6 Alchemy Rune of Duplication (3 Star)",6,3,"Alchemy","Duplication",30,"Increases Alchemy Duplication by 30%"
"T7_RUNE_ALCHEMY_COPY_1STAR","T7 Alchemy Rune of Duplication (1 Star)",7,1,"Alchemy","Duplication",31,"Increases Alchemy Duplication by 31%"
"T7_RUNE_ALCHEMY_COPY_2STAR","T7 Alchemy Rune of Duplication (2 Star)",7,2,"Alchemy","Duplication",33,"Increases Alchemy Duplication by 33%"
"T7_RUNE_ALCHEMY_COPY_3STAR","T7 Alchemy Rune of Duplication (3 Star)",7,3,"Alchemy","Duplication",35,"Increases Alchemy Duplication by 35%"
"T8_RUNE_ALCHEMY_COPY_1STAR","T8 Alchemy Rune of Duplication (1 Star)",8,1,"Alchemy","Duplication",36,"Increases Alchemy Duplication by 36%"
"T8_RUNE_ALCHEMY_COPY_2STAR","T8 Alchemy Rune of Duplication (2 Star)",8,2,"Alchemy","Duplication",38,"Increases Alchemy Duplication by 38%"
"T8_RUNE_ALCHEMY_COPY_3STAR","T8 Alchemy Rune of Duplication (3 Star)",8,3,"Alchemy","Duplication",40,"Increases Alchemy Duplication by 40%"
"T9_RUNE_ALCHEMY_COPY_1STAR","T9 Alchemy Rune of Duplication (1 Star)",9,1,"Alchemy","Duplication",41,"Increases Alchemy Duplication by 41%"
"T9_RUNE_ALCHEMY_COPY_2STAR","T9 Alchemy Rune of Duplication (2 Star)",9,2,"Alchemy","Duplication",43,"Increases Alchemy Duplication by 43%"
"T9_RUNE_ALCHEMY_COPY_3STAR","T9 Alchemy Rune of Duplication (3 Star)",9,3,"Alchemy","Duplication",45,"Increases Alchemy Duplication by 45%"
"T10_RUNE_ALCHEMY_COPY_1STAR","T10 Alchemy Rune of Duplication (1 Star)",10,1,"Alchemy","Duplication",46,"Increases Alchemy Duplication by 46%"
"T10_RUNE_ALCHEMY_COPY_2STAR","T10 Alchemy Rune of Duplication (2 Star)",10,2,"Alchemy","Duplication",48,"Increases Alchemy Duplication by 48%"
"T10_RUNE_ALCHEMY_COPY_3STAR","T10 Alchemy Rune of Duplication (3 Star)",10,3,"Alchemy","Duplication",50,"Increases Alchemy Duplication by 50%"
"T1_RUNE_ALCHEMY_EFF_1STAR","T1 Alchemy Rune of Efficiency (1 Star)",1,1,"Alchemy","Efficiency",1,"Increases speed by 1%"
"T1_RUNE_ALCHEMY_EFF_2STAR","T1 Alchemy Rune of Efficiency (2 Star)",1,2,"Alchemy","Efficiency",3,"Increases speed by 3%"
"T1_RUNE_ALCHEMY_EFF_3STAR","T1 Alchemy Rune of Efficiency (3 Star)",1,3,"Alchemy","Efficiency",5,"Increases speed by 5%"
"T2_RUNE_ALCHEMY_EFF_1STAR","T2 Alchemy Rune of Efficiency (1 Star)",2,1,"Alchemy","Efficiency",6,"Increases speed by 6%"
"T2_RUNE_ALCHEMY_EFF_2STAR","T2 Alchemy Rune of Efficiency (2 Star)",2,2,"Alchemy","Efficiency",8,"Increases speed by 8%"
"T2_RUNE_ALCHEMY_EFF_3STAR","T2 Alchemy Rune of Efficiency (3 Star)",2,3,"Alchemy","Efficiency",10,"Increases speed by 10%"
"T3_RUNE_ALCHEMY_EFF_1STAR","T3 Alchemy Rune of Efficiency (1 Star)",3,1,"Alchemy","Efficiency",11,"Increases speed by 11%"
"T3_RUNE_ALCHEMY_EFF_2STAR","T3 Alchemy Rune of Efficiency (2 Star)",3,2,"Alchemy","Efficiency",13,"Increases speed by 13%"
"T3_RUNE_ALCHEMY_EFF_3STAR","T3 Alchemy Rune of Efficiency (3 Star)",3,3,"Alchemy","Efficiency",15,"Increases speed by 15%"
"T4_RUNE_ALCHEMY_EFF_1STAR","T4 Alchemy Rune of Efficiency (1 Star)",4,1,"Alchemy","Efficiency",16,"Increases speed by 16%"
"T4_RUNE_ALCHEMY_EFF_2STAR","T4 Alchemy Rune of Efficiency (2 Star)",4,2,"Alchemy","Efficiency",18,"Increases speed by 18%"
"T4_RUNE_ALCHEMY_EFF_3STAR","T4 Alchemy Rune of Efficiency (3 Star)",4,3,"Alchemy","Efficiency",20,"Increases speed by 20%"
"T5_RUNE_ALCHEMY_EFF_1STAR","T5 Alchemy Rune of Efficiency (1 Star)",5,1,"Alchemy","Efficiency",21,"Increases speed by 21%"
"T5_RUNE_ALCHEMY_EFF_2STAR","T5 Alchemy Rune of Efficiency (2 Star)",5,2,"Alchemy","Efficiency",23,"Increases speed by 23%"
"T5_RUNE_ALCHEMY_EFF_3STAR","T5 Alchemy Rune of Efficiency (3 Star)",5,3,"Alchemy","Efficiency",25,"Increases speed by 25%"
"T6_RUNE_ALCHEMY_EFF_1STAR","T6 Alchemy Rune of Efficiency (1 Star)",6,1,"Alchemy","Efficiency",26,"Increases speed by 26%"
"T6_RUNE_ALCHEMY_EFF_2STAR","T6 Alchemy Rune of Efficiency (2 Star)",6,2,"Alchemy","Efficiency",28,"Increases speed by 28%"
"T6_RUNE_ALCHEMY_EFF_3STAR","T6 Alchemy Rune of Efficiency (3 Star)",6,3,"Alchemy","Efficiency",30,"Increases speed by 30%"
"T7_RUNE_ALCHEMY_EFF_1STAR","T7 Alchemy Rune of Efficiency (1 Star)",7,1,"Alchemy","Efficiency",31,"Increases speed by 31%"
"T7_RUNE_ALCHEMY_EFF_2STAR","T7 Alchemy Rune of Efficiency (2 Star)",7,2,"Alchemy","Efficiency",33,"Increases speed by 33%"
"T7_RUNE_ALCHEMY_EFF_3STAR","T7 Alchemy Rune of Efficiency (3 Star)",7,3,"Alchemy","Efficiency",35,"Increases speed by 35%"
"T8_RUNE_ALCHEMY_EFF_1STAR","T8 Alchemy Rune of Efficiency (1 Star)",8,1,"Alchemy","Efficiency",36,"Increases speed by 36%"
"T8_RUNE_ALCHEMY_EFF_2STAR","T8 Alchemy Rune of Efficiency (2 Star)",8,2,"Alchemy","Efficiency",38,"Increases speed by 38%"
"T8_RUNE_ALCHEMY_EFF_3STAR","T8 Alchemy Rune of Efficiency (3 Star)",8,3,"Alchemy","Efficiency",40,"Increases speed by 40%"
"T9_RUNE_ALCHEMY_EFF_1STAR","T9 Alchemy Rune of Efficiency (1 Star)",9,1,"Alchemy","Efficiency",41,"Increases speed by 41%"
"T9_RUNE_ALCHEMY_EFF_2STAR","T9 Alchemy Rune of Efficiency (2 Star)",9,2,"Alchemy","Efficiency",43,"Increases speed by 43%"
"T9_RUNE_ALCHEMY_EFF_3STAR","T9 Alchemy Rune of Efficiency (3 Star)",9,3,"Alchemy","Efficiency",45,"Increases speed by 45%"
"T10_RUNE_ALCHEMY_EFF_1STAR","T10 Alchemy Rune of Efficiency (1 Star)",10,1,"Alchemy","Efficiency",46,"Increases speed by 46%"
"T10_RUNE_ALCHEMY_EFF_2STAR","T10 Alchemy Rune of Efficiency (2 Star)",10,2,"Alchemy","Efficiency",48,"Increases speed by 48%"
"T10_RUNE_ALCHEMY_EFF_3STAR","T10 Alchemy Rune of Efficiency (3 Star)",10,3,"Alchemy","Efficiency",50,"Increases speed by 50%"
"T1_RUNE_ATTACK_ATTACK_1STAR","T1 Combat Rune of Attack (1 Star)",1,1,"Combat","Attack",1,"Increases damage by 1%"
"T1_RUNE_ATTACK_ATTACK_2STAR","T1 Combat Rune of Attack (2 Star)",1,2,"Combat","Attack",1,"Increases damage by 1%"
"T1_RUNE_ATTACK_ATTACK_3STAR","T1 Combat Rune of Attack (3 Star)",1,3,"Combat","Attack",2,"Increases damage by 2%"
"T2_RUNE_ATTACK_ATTACK_1STAR","T2 Combat Rune of Attack (1 Star)",2,1,"Combat","Attack",3,"Increases damage by 3%"
"T2_RUNE_ATTACK_ATTACK_2STAR","T2 Combat Rune of Attack (2 Star)",2,2,"Combat","Attack",4,"Increases damage by 4%"
"T2_RUNE_ATTACK_ATTACK_3STAR","T2 Combat Rune of Attack (3 Star)",2,3,"Combat","Attack",5,"Increases damage by 5%"
"T3_RUNE_ATTACK_ATTACK_1STAR","T3 Combat Rune of Attack (1 Star)",3,1,"Combat","Attack",5,"Increases damage by 5%"
"T3_RUNE_ATTACK_ATTACK_2STAR","T3 Combat Rune of Attack (2 Star)",3,2,"Combat","Attack",6,"Increases damage by 6%"
"T3_RUNE_ATTACK_ATTACK_3STAR","T3 Combat Rune of Attack (3 Star)",3,3,"Combat","Attack",7,"Increases damage by 7%"
"T4_RUNE_ATTACK_ATTACK_1STAR","T4 Combat Rune of Attack (1 Star)",4,1,"Combat","Attack",8,"Increases damage by 8%"
"T4_RUNE_ATTACK_ATTACK_2STAR","T4 Combat Rune of Attack (2 Star)",4,2,"Combat","Attack",9,"Increases damage by 9%"
"T4_RUNE_ATTACK_ATTACK_3STAR","T4 Combat Rune of Attack (3 Star)",4,3,"Combat","Attack",10,"Increases damage by 10%"
"T5_RUNE_ATTACK_ATTACK_1STAR","T5 Combat Rune of Attack (1 Star)",5,1,"Combat","Attack",10,"Increases damage by 10%"
"T5_RUNE_ATTACK_ATTACK_2STAR","T5 Combat Rune of Attack (2 Star)",5,2,"Combat","Attack",11,"Increases damage by 11%"
"T5_RUNE_ATTACK_ATTACK_3STAR","T5 Combat Rune of Attack (3 Star)",5,3,"Combat","Attack",12,"Increases damage by 12%"
"T6_RUNE_ATTACK_ATTACK_1STAR","T6 Combat Rune of Attack (1 Star)",6,1,"Combat","Attack",13,"Increases damage by 13%"
"T6_RUNE_ATTACK_ATTACK_2STAR","T6 Combat Rune of Attack (2 Star)",6,2,"Combat","Attack",14,"Increases damage by 14%"
"T6_RUNE_ATTACK_ATTACK_3STAR","T6 Combat Rune of Attack (3 Star)",6,3,"Combat","Attack",15,"Increases damage by 15%"
"T7_RUNE_ATTACK_ATTACK_1STAR","T7 Combat Rune of Attack (1 Star)",7,1,"Combat","Attack",15,"Increases damage by 15%"
"T7_RUNE_ATTACK_ATTACK_2STAR","T7 Combat Rune of Attack (2 Star)",7,2,"Combat","Attack",16,"Increases damage by 16%"
"T7_RUNE_ATTACK_ATTACK_3STAR","T7 Combat Rune of Attack (3 Star)",7,3,"Combat","Attack",17,"Increases damage by 17%"
"T8_RUNE_ATTACK_ATTACK_1STAR","T8 Combat Rune of Attack (1 Star)",8,1,"Combat","Attack",18,"Increases damage by 18%"
"T8_RUNE_ATTACK_ATTACK_2STAR","T8 Combat Rune of Attack (2 Star)",8,2,"Combat","Attack",19,"Increases damage by 19%"
"T8_RUNE_ATTACK_ATTACK_3STAR","T8 Combat Rune of Attack (3 Star)",8,3,"Combat","Attack",20,"Increases damage by 20%"
"T9_RUNE_ATTACK_ATTACK_1STAR","T9 Combat Rune of Attack (1 Star)",9,1,"Combat","Attack",20,"Increases damage by 20%"
"T9_RUNE_ATTACK_ATTACK_2STAR","T9 Combat Rune of Attack (2 Star)",9,2,"Combat","Attack",21,"Increases damage by 21%"
"T9_RUNE_ATTACK_ATTACK_3STAR","T9 Combat Rune of Attack (3 Star)",9,3,"Combat","Attack",22,"Increases damage by 22%"
"T10_RUNE_ATTACK_ATTACK_1STAR","T10 Combat Rune of Attack (1 Star)",10,1,"Combat","Attack",23,"Increases damage by 23%"
"T10_RUNE_ATTACK_ATTACK_2STAR","T10 Combat Rune of Attack (2 Star)",10,2,"Combat","Attack",24,"Increases damage by 24%"
"T10_RUNE_ATTACK_ATTACK_3STAR","T10 Combat Rune of Attack (3 Star)",10,3,"Combat","Attack",25,"Increases damage by 25%"
"T1_RUNE_ATTACK_SAVE_FOOD_1STAR","T1 Combat Rune of Food Saving (1 Star)",1,1,"Combat","Food Saving",1,"Chance to consume no food when healing by 1%"
"T1_RUNE_ATTACK_SAVE_FOOD_2STAR","T1 Combat Rune of Food Saving (2 Star)",1,2,"Combat","Food Saving",1,"Chance to consume no food when healing by 1%"
"T1_RUNE_ATTACK_SAVE_FOOD_3STAR","T1 Combat Rune of Food Saving (3 Star)",1,3,"Combat","Food Saving",1,"Chance to consume no food when healing by 1%"
"T2_RUNE_ATTACK_SAVE_FOOD_1STAR","T2 Combat Rune of Food Saving (1 Star)",2,1,"Combat","Food Saving",1,"Chance to consume no food when healing by 1%"
"T2_RUNE_ATTACK_SAVE_FOOD_2STAR","T2 Combat Rune of Food Saving (2 Star)",2,2,"Combat","Food Saving",2,"Chance to consume no food when healing by 2%"
"T2_RUNE_ATTACK_SAVE_FOOD_3STAR","T2 Combat Rune of Food Saving (3 Star)",2,3,"Combat","Food Saving",3,"Chance to consume no food when healing by 3%"
"T3_RUNE_ATTACK_SAVE_FOOD_1STAR","T3 Combat Rune of Food Saving (1 Star)",3,1,"Combat","Food Saving",3,"Chance to consume no food when healing by 3%"
"T3_RUNE_ATTACK_SAVE_FOOD_2STAR","T3 Combat Rune of Food Saving (2 Star)",3,2,"Combat","Food Saving",3,"Chance to consume no food when healing by 3%"
"T3_RUNE_ATTACK_SAVE_FOOD_3STAR","T3 Combat Rune of Food Saving (3 Star)",3,3,"Combat","Food Saving",4,"Chance to consume no food when healing by 4%"
"T4_RUNE_ATTACK_SAVE_FOOD_1STAR","T4 Combat Rune of Food Saving (1 Star)",4,1,"Combat","Food Saving",4,"Chance to consume no food when healing by 4%"
"T4_RUNE_ATTACK_SAVE_FOOD_2STAR","T4 Combat Rune of Food Saving (2 Star)",4,2,"Combat","Food Saving",5,"Chance to consume no food when healing by 5%"
"T4_RUNE_ATTACK_SAVE_FOOD_3STAR","T4 Combat Rune of Food Saving (3 Star)",4,3,"Combat","Food Saving",6,"Chance to consume no food when healing by 6%"
"T5_RUNE_ATTACK_SAVE_FOOD_1STAR","T5 Combat Rune of Food Saving (1 Star)",5,1,"Combat","Food Saving",6,"Chance to consume no food when healing by 6%"
"T5_RUNE_ATTACK_SAVE_FOOD_2STAR","T5 Combat Rune of Food Saving (2 Star)",5,2,"Combat","Food Saving",6,"Chance to consume no food when healing by 6%"
"T5_RUNE_ATTACK_SAVE_FOOD_3STAR","T5 Combat Rune of Food Saving (3 Star)",5,3,"Combat","Food Saving",7,"Chance to consume no food when healing by 7%"
"T6_RUNE_ATTACK_SAVE_FOOD_1STAR","T6 Combat Rune of Food Saving (1 Star)",6,1,"Combat","Food Saving",7,"Chance to consume no food when healing by 7%"
"T6_RUNE_ATTACK_SAVE_FOOD_2STAR","T6 Combat Rune of Food Saving (2 Star)",6,2,"Combat","Food Saving",8,"Chance to consume no food when healing by 8%"
"T6_RUNE_ATTACK_SAVE_FOOD_3STAR","T6 Combat Rune of Food Saving (3 Star)",6,3,"Combat","Food Saving",9,"Chance to consume no food when healing by 9%"
"T7_RUNE_ATTACK_SAVE_FOOD_1STAR","T7 Combat Rune of Food Saving (1 Star)",7,1,"Combat","Food Saving",9,"Chance to consume no food when healing by 9%"
"T7_RUNE_ATTACK_SAVE_FOOD_2STAR","T7 Combat Rune of Food Saving (2 Star)",7,2,"Combat","Food Saving",9,"Chance to consume no food when healing by 9%"
"T7_RUNE_ATTACK_SAVE_FOOD_3STAR","T7 Combat Rune of Food Saving (3 Star)",7,3,"Combat","Food Saving",10,"Chance to consume no food when healing by 10%"
"T8_RUNE_ATTACK_SAVE_FOOD_1STAR","T8 Combat Rune of Food Saving (1 Star)",8,1,"Combat","Food Saving",10,"Chance to consume no food when healing by 10%"
"T8_RUNE_ATTACK_SAVE_FOOD_2STAR","T8 Combat Rune of Food Saving (2 Star)",8,2,"Combat","Food Saving",11,"Chance to consume no food when healing by 11%"
"T8_RUNE_ATTACK_SAVE_FOOD_3STAR","T8 Combat Rune of Food Saving (3 Star)",8,3,"Combat","Food Saving",12,"Chance to consume no food when healing by 12%"
"T9_RUNE_ATTACK_SAVE_FOOD_1STAR","T9 Combat Rune of Food Saving (1 Star)",9,1,"Combat","Food Saving",12,"Chance to consume no food when healing by 12%"
"T9_RUNE_ATTACK_SAVE_FOOD_2STAR","T9 Combat Rune of Food Saving (2 Star)",9,2,"Combat","Food Saving",12,"Chance to consume no food when healing by 12%"
"T9_RUNE_ATTACK_SAVE_FOOD_3STAR","T9 Combat Rune of Food Saving (3 Star)",9,3,"Combat","Food Saving",13,"Chance to consume no food when healing by 13%"
"T10_RUNE_ATTACK_SAVE_FOOD_1STAR","T10 Combat Rune of Food Saving (1 Star)",10,1,"Combat","Food Saving",13,"Chance to consume no food when healing by 13%"
"T10_RUNE_ATTACK_SAVE_FOOD_2STAR","T10 Combat Rune of Food Saving (2 Star)",10,2,"Combat","Food Saving",14,"Chance to consume no food when healing by 14%"
"T10_RUNE_ATTACK_SAVE_FOOD_3STAR","T10 Combat Rune of Food Saving (3 Star)",10,3,"Combat","Food Saving",15,"Chance to consume no food when healing by 15%"
"T1_RUNE_ATTACK_BURST_1STAR","T1 Combat Rune of Critical Chance (1 Star)",1,1,"Combat","Critical Chance",1,"1% Chance to deal 1.5x damage on hit."
"T1_RUNE_ATTACK_BURST_2STAR","T1 Combat Rune of Critical Chance (2 Star)",1,2,"Combat","Critical Chance",1,"1% Chance to deal 1.5x damage on hit."
"T1_RUNE_ATTACK_BURST_3STAR","T1 Combat Rune of Critical Chance (3 Star)",1,3,"Combat","Critical Chance",2,"2% Chance to deal 1.5x damage on hit."
"T2_RUNE_ATTACK_BURST_1STAR","T2 Combat Rune of Critical Chance (1 Star)",2,1,"Combat","Critical Chance",2,"2% Chance to deal 1.5x damage on hit."
"T2_RUNE_ATTACK_BURST_2STAR","T2 Combat Rune of Critical Chance (2 Star)",2,2,"Combat","Critical Chance",3,"3% Chance to deal 1.5x damage on hit."
"T2_RUNE_ATTACK_BURST_3STAR","T2 Combat Rune of Critical Chance (3 Star)",2,3,"Combat","Critical Chance",4,"4% Chance to deal 1.5x damage on hit."
"T3_RUNE_ATTACK_BURST_1STAR","T3 Combat Rune of Critical Chance (1 Star)",3,1,"Combat","Critical Chance",4,"4% Chance to deal 1.5x damage on hit."
"T3_RUNE_ATTACK_BURST_2STAR","T3 Combat Rune of Critical Chance (2 Star)",3,2,"Combat","Critical Chance",5,"5% Chance to deal 1.5x damage on hit."
"T3_RUNE_ATTACK_BURST_3STAR","T3 Combat Rune of Critical Chance (3 Star)",3,3,"Combat","Critical Chance",6,"6% Chance to deal 1.5x damage on hit."
"T4_RUNE_ATTACK_BURST_1STAR","T4 Combat Rune of Critical Chance (1 Star)",4,1,"Combat","Critical Chance",6,"6% Chance to deal 1.5x damage on hit."
"T4_RUNE_ATTACK_BURST_2STAR","T4 Combat Rune of Critical Chance (2 Star)",4,2,"Combat","Critical Chance",7,"7% Chance to deal 1.5x damage on hit."
"T4_RUNE_ATTACK_BURST_3STAR","T4 Combat Rune of Critical Chance (3 Star)",4,3,"Combat","Critical Chance",8,"8% Chance to deal 1.5x damage on hit."
"T5_RUNE_ATTACK_BURST_1STAR","T5 Combat Rune of Critical Chance (1 Star)",5,1,"Combat","Critical Chance",8,"8% Chance to deal 1.5x damage on hit."
"T5_RUNE_ATTACK_BURST_2STAR","T5 Combat Rune of Critical Chance (2 Star)",5,2,"Combat","Critical Chance",9,"9% Chance to deal 1.5x damage on hit."
"T5_RUNE_ATTACK_BURST_3STAR","T5 Combat Rune of Critical Chance (3 Star)",5,3,"Combat","Critical Chance",10,"10% Chance to deal 1.5x damage on hit."
"T6_RUNE_ATTACK_BURST_1STAR","T6 Combat Rune of Critical Chance (1 Star)",6,1,"Combat","Critical Chance",10,"10% Chance to deal 1.5x damage on hit."
"T6_RUNE_ATTACK_BURST_2STAR","T6 Combat Rune of Critical Chance (2 Star)",6,2,"Combat","Critical Chance",11,"11% Chance to deal 1.5x damage on hit."
"T6_RUNE_ATTACK_BURST_3STAR","T6 Combat Rune of Critical Chance (3 Star)",6,3,"Combat","Critical Chance",12,"12% Chance to deal 1.5x damage on hit."
