Type,Item Name,Item ID,Tier,Quick Sell Value
RUNE,T10 Fishing Rune of Auto-Cooking,T10_RUNE_FISH_AUTO_2STAR,10,5535
RUNE,T10 Fishing Rune of Auto-Cooking,T10_RUNE_FISH_AUTO_3STAR,10,10419
RUNE,T10 Fishing Rune of Duplication,T10_RUNE_FISH_DUPLIC_1STAR,10,3256
RUNE,T10 Fishing Rune of Duplication,T10_RUNE_FISH_DUPLIC_2STAR,10,5535
RUNE,T10 Fishing Rune of Duplication,T10_RUNE_FISH_DUPLIC_3STAR,10,10419
RUNE,T10 Fishing Rune of XP,T10_RUNE_FISH_XP_1STAR,10,3256
RUNE,T10 Fishing Rune of XP,T10_RUNE_FISH_XP_2STAR,10,5535
RUNE,T10 Fishing Rune of XP,T10_RUNE_FISH_XP_3STAR,10,10419
RUNE,T10 Herbalism Rune of Auto-Refine,T10_RUNE_HERB_AUTO_1STAR,10,3256
RUNE,T10 Herbalism Rune of Auto-Refine,T10_RUNE_HERB_AUTO_2STAR,10,5535
RUNE,T10 Herbalism Rune of Auto-Refine,T10_RUNE_HERB_AUTO_3STAR,10,10419
RUNE,T10 Herbalism Rune of Duplication,T10_RUNE_HERB_DUPLIC_1STAR,10,3256
RUNE,T10 Herbalism Rune of Duplication,T10_RUNE_HERB_DUPLIC_2STAR,10,5535
RUNE,T10 Herbalism Rune of Duplication,T10_RUNE_HERB_DUPLIC_3STAR,10,10419
RUNE,T10 Herbalism Rune of XP,T10_RUNE_HERB_XP_1STAR,10,3256
RUNE,T10 Herbalism Rune of XP,T10_RUNE_HERB_XP_2STAR,10,5535
RUNE,T10 Herbalism Rune of XP,T10_RUNE_HERB_XP_3STAR,10,10419
RUNE,T10 Hunter Rune of Duplication,T10_RUNE_HUNTER_DUPLIC_1STAR,10,3256
RUNE,T10 Hunter Rune of Duplication,T10_RUNE_HUNTER_DUPLIC_2STAR,10,5535
RUNE,T10 Hunter Rune of Duplication,T10_RUNE_HUNTER_DUPLIC_3STAR,10,10419
RUNE,T10 Hunter Rune of Efficiency,T10_RUNE_HUNTER_EFF_1STAR,10,3256
RUNE,T10 Hunter Rune of Efficiency,T10_RUNE_HUNTER_EFF_2STAR,10,5535
RUNE,T10 Hunter Rune of Efficiency,T10_RUNE_HUNTER_EFF_3STAR,10,10419
RUNE,T10 Hunter Rune of XP,T10_RUNE_HUNTER_XP_1STAR,10,3256
RUNE,T10 Hunter Rune of XP,T10_RUNE_HUNTER_XP_2STAR,10,5535
RUNE,T10 Hunter Rune of XP,T10_RUNE_HUNTER_XP_3STAR,10,10419
RUNE,T10 Leather Rune of Duplication,T10_RUNE_LEATHER_DUPLIC_1STAR,10,3256
RUNE,T10 Leather Rune of Duplication,T10_RUNE_LEATHER_DUPLIC_2STAR,10,5535
RUNE,T10 Leather Rune of Duplication,T10_RUNE_LEATHER_DUPLIC_3STAR,10,10419
RUNE,T10 Leather Rune of Efficiency,T10_RUNE_LEATHER_EFF_1STAR,10,3256
RUNE,T10 Leather Rune of Efficiency,T10_RUNE_LEATHER_EFF_2STAR,10,5535
RUNE,T10 Leather Rune of Efficiency,T10_RUNE_LEATHER_EFF_3STAR,10,10419
RUNE,T10 Leather Rune of XP,T10_RUNE_LEATHER_XP_1STAR,10,3256
RUNE,T10 Leather Rune of XP,T10_RUNE_LEATHER_XP_2STAR,10,5535
RUNE,T10 Leather Rune of XP,T10_RUNE_LEATHER_XP_3STAR,10,10419
RUNE,T10 Mage Rune of Duplication,T10_RUNE_MAGE_DUPLIC_1STAR,10,3256
RUNE,T10 Mage Rune of Duplication,T10_RUNE_MAGE_DUPLIC_2STAR,10,5535
RUNE,T10 Mage Rune of Duplication,T10_RUNE_MAGE_DUPLIC_3STAR,10,10419
RUNE,T10 Mage Rune of Efficiency,T10_RUNE_MAGE_EFF_1STAR,10,3256
RUNE,T10 Mage Rune of Efficiency,T10_RUNE_MAGE_EFF_2STAR,10,5535
RUNE,T10 Mage Rune of Efficiency,T10_RUNE_MAGE_EFF_3STAR,10,10419
RUNE,T10 Mage Rune of XP,T10_RUNE_MAGE_XP_1STAR,10,3256
RUNE,T10 Mage Rune of XP,T10_RUNE_MAGE_XP_2STAR,10,5535
RUNE,T10 Mage Rune of XP,T10_RUNE_MAGE_XP_3STAR,10,10419
RUNE,T10 Metal Rune of Duplication,T10_RUNE_METAL_DUPLIC_1STAR,10,3256
RUNE,T10 Metal Rune of Duplication,T10_RUNE_METAL_DUPLIC_2STAR,10,5535
RUNE,T10 Metal Rune of Duplication,T10_RUNE_METAL_DUPLIC_3STAR,10,10419
RUNE,T10 Metal Rune of Efficiency,T10_RUNE_METAL_EFF_1STAR,10,3256
RUNE,T10 Metal Rune of Efficiency,T10_RUNE_METAL_EFF_2STAR,10,5535
RUNE,T10 Metal Rune of Efficiency,T10_RUNE_METAL_EFF_3STAR,10,10419
RUNE,T10 Metal Rune of XP,T10_RUNE_METAL_XP_1STAR,10,3256
RUNE,T10 Metal Rune of XP,T10_RUNE_METAL_XP_2STAR,10,5535
RUNE,T10 Metal Rune of XP,T10_RUNE_METAL_XP_3STAR,10,10419
RUNE,T10 Mining Rune of Auto-Refine,T10_RUNE_ORE_AUTO_1STAR,10,3256
RUNE,T10 Mining Rune of Auto-Refine,T10_RUNE_ORE_AUTO_2STAR,10,5535
RUNE,T10 Mining Rune of Auto-Refine,T10_RUNE_ORE_AUTO_3STAR,10,10419
RUNE,T10 Mining Rune of Duplication,T10_RUNE_ORE_DUPLIC_1STAR,10,3256
RUNE,T10 Mining Rune of Duplication,T10_RUNE_ORE_DUPLIC_2STAR,10,5535
RUNE,T10 Mining Rune of Duplication,T10_RUNE_ORE_DUPLIC_3STAR,10,10419
RUNE,T10 Mining Rune of XP,T10_RUNE_ORE_XP_1STAR,10,3256
RUNE,T10 Mining Rune of XP,T10_RUNE_ORE_XP_2STAR,10,5535
RUNE,T10 Mining Rune of XP,T10_RUNE_ORE_XP_3STAR,10,10419
RUNE,T10 Plank Rune of Duplication,T10_RUNE_PLANK_DUPLIC_1STAR,10,3256
RUNE,T10 Plank Rune of Duplication,T10_RUNE_PLANK_DUPLIC_2STAR,10,5535
RUNE,T10 Plank Rune of Duplication,T10_RUNE_PLANK_DUPLIC_3STAR,10,10419
RUNE,T10 Plank Rune of Efficiency,T10_RUNE_PLANK_EFF_1STAR,10,3256
RUNE,T10 Plank Rune of Efficiency,T10_RUNE_PLANK_EFF_2STAR,10,5535
RUNE,T10 Plank Rune of Efficiency,T10_RUNE_PLANK_EFF_3STAR,10,10419
RUNE,T10 Plank Rune of XP,T10_RUNE_PLANK_XP_1STAR,10,3256
RUNE,T10 Plank Rune of XP,T10_RUNE_PLANK_XP_2STAR,10,5535
RUNE,T10 Plank Rune of XP,T10_RUNE_PLANK_XP_3STAR,10,10419
RUNE,T10 Skinning Rune of Auto-Refine,T10_RUNE_HIDE_AUTO_1STAR,10,3256
RUNE,T10 Skinning Rune of Auto-Refine,T10_RUNE_HIDE_AUTO_2STAR,10,5535
RUNE,T10 Skinning Rune of Auto-Refine,T10_RUNE_HIDE_AUTO_3STAR,10,10419
RUNE,T10 Skinning Rune of Duplication,T10_RUNE_HIDE_DUPLIC_1STAR,10,3256
RUNE,T10 Skinning Rune of Duplication,T10_RUNE_HIDE_DUPLIC_2STAR,10,5535
RUNE,T10 Skinning Rune of Duplication,T10_RUNE_HIDE_DUPLIC_3STAR,10,10419
RUNE,T10 Skinning Rune of XP,T10_RUNE_HIDE_XP_1STAR,10,3256
RUNE,T10 Skinning Rune of XP,T10_RUNE_HIDE_XP_2STAR,10,5535
RUNE,T10 Skinning Rune of XP,T10_RUNE_HIDE_XP_3STAR,10,10419
RUNE,T10 Tools Rune of Duplication,T10_RUNE_TOOLS_DUPLIC_1STAR,10,3256
RUNE,T10 Tools Rune of Duplication,T10_RUNE_TOOLS_DUPLIC_2STAR,10,5535
RUNE,T10 Tools Rune of Duplication,T10_RUNE_TOOLS_DUPLIC_3STAR,10,10419
RUNE,T10 Tools Rune of Efficiency,T10_RUNE_TOOLS_EFF_1STAR,10,3256
RUNE,T10 Tools Rune of Efficiency,T10_RUNE_TOOLS_EFF_2STAR,10,5535
RUNE,T10 Tools Rune of Efficiency,T10_RUNE_TOOLS_EFF_3STAR,10,10419
RUNE,T10 Tools Rune of XP,T10_RUNE_TOOLS_XP_1STAR,10,3256
RUNE,T10 Tools Rune of XP,T10_RUNE_TOOLS_XP_2STAR,10,5535
RUNE,T10 Tools Rune of XP,T10_RUNE_TOOLS_XP_3STAR,10,10419
RUNE,T10 Warrior Rune of Duplication,T10_RUNE_WARRIOR_DUPLIC_1STAR,10,3256
RUNE,T10 Warrior Rune of Duplication,T10_RUNE_WARRIOR_DUPLIC_2STAR,10,5535
RUNE,T10 Warrior Rune of Duplication,T10_RUNE_WARRIOR_DUPLIC_3STAR,10,10419
RUNE,T10 Warrior Rune of Efficiency,T10_RUNE_WARRIOR_EFF_1STAR,10,3256
RUNE,T10 Warrior Rune of Efficiency,T10_RUNE_WARRIOR_EFF_2STAR,10,5535
RUNE,T10 Warrior Rune of Efficiency,T10_RUNE_WARRIOR_EFF_3STAR,10,10419
RUNE,T10 Warrior Rune of XP,T10_RUNE_WARRIOR_XP_1STAR,10,3256
RUNE,T10 Warrior Rune of XP,T10_RUNE_WARRIOR_XP_2STAR,10,5535
RUNE,T10 Warrior Rune of XP,T10_RUNE_WARRIOR_XP_3STAR,10,10419
RUNE,T10 Woodcutting Rune of Auto-Refine,T10_RUNE_WOOD_AUTO_1STAR,10,3256
RUNE,T10 Woodcutting Rune of Auto-Refine,T10_RUNE_WOOD_AUTO_2STAR,10,5535
RUNE,T10 Woodcutting Rune of Auto-Refine,T10_RUNE_WOOD_AUTO_3STAR,10,10419
RUNE,T10 Woodcutting Rune of Duplication,T10_RUNE_WOOD_DUPLIC_1STAR,10,3256
RUNE,T10 Woodcutting Rune of Duplication,T10_RUNE_WOOD_DUPLIC_2STAR,10,5535
RUNE,T10 Woodcutting Rune of Duplication,T10_RUNE_WOOD_DUPLIC_3STAR,10,10419
RUNE,T10 Woodcutting Rune of XP,T10_RUNE_WOOD_XP_1STAR,10,3256
RUNE,T10 Woodcutting Rune of XP,T10_RUNE_WOOD_XP_2STAR,10,5535
RUNE,T10 Woodcutting Rune of XP,T10_RUNE_WOOD_XP_3STAR,10,10419
TOOL_AXE,Axe,T1_AXE,1,40
TOOL_AXE,Axe (Excellent),T1_AXE_Q3,1,60
TOOL_AXE,Axe (Good),T1_AXE_Q1,1,80
TOOL_AXE,Axe (Masterpiece),T1_AXE_Q4,1,100
TOOL_AXE,Axe (Outstanding),T1_AXE_Q2,1,120
TOOL_AXE,Axe,T2_AXE,2,80
TOOL_AXE,Axe (Excellent),T2_AXE_Q3,2,120
TOOL_AXE,Axe (Good),T2_AXE_Q1,2,160
TOOL_AXE,Axe (Masterpiece),T2_AXE_Q4,2,200
TOOL_AXE,Axe (Outstanding),T2_AXE_Q2,2,240
TOOL_AXE,Axe,T3_AXE,3,160
TOOL_AXE,Axe (Excellent),T3_AXE_Q3,3,240
TOOL_AXE,Axe (Good),T3_AXE_Q1,3,320
TOOL_AXE,Axe (Masterpiece),T3_AXE_Q4,3,400
TOOL_AXE,Axe (Outstanding),T3_AXE_Q2,3,480
TOOL_AXE,Axe,T4_AXE,4,280
TOOL_AXE,Axe (Excellent),T4_AXE_Q3,4,420
TOOL_AXE,Axe (Good),T4_AXE_Q1,4,560
TOOL_AXE,Axe (Masterpiece),T4_AXE_Q4,4,700
TOOL_AXE,Axe (Outstanding),T4_AXE_Q2,4,840
TOOL_AXE,Axe,T5_AXE,5,440
TOOL_AXE,Axe (Excellent),T5_AXE_Q3,5,660
TOOL_AXE,Axe (Good),T5_AXE_Q1,5,880
TOOL_AXE,Axe (Masterpiece),T5_AXE_Q4,5,1100
TOOL_AXE,Axe (Outstanding),T5_AXE_Q2,5,1320
TOOL_AXE,Axe,T6_AXE,6,640
TOOL_AXE,Axe (Excellent),T6_AXE_Q3,6,960
TOOL_AXE,Axe (Good),T6_AXE_Q1,6,1280
TOOL_AXE,Axe (Masterpiece),T6_AXE_Q4,6,1600
TOOL_AXE,Axe (Outstanding),T6_AXE_Q2,6,1920
TOOL_AXE,Axe,T7_AXE,7,880
TOOL_AXE,Axe (Excellent),T7_AXE_Q3,7,1320
TOOL_AXE,Axe (Good),T7_AXE_Q1,7,1760
TOOL_AXE,Axe (Masterpiece),T7_AXE_Q4,7,2200
TOOL_AXE,Axe (Outstanding),T7_AXE_Q2,7,2640
TOOL_AXE,Axe,T8_AXE,8,1160
TOOL_AXE,Axe (Excellent),T8_AXE_Q3,8,1740
TOOL_AXE,Axe (Good),T8_AXE_Q1,8,2320
TOOL_AXE,Axe (Masterpiece),T8_AXE_Q4,8,2900
TOOL_AXE,Axe (Outstanding),T8_AXE_Q2,8,3480
TOOL_AXE,Axe,T9_AXE,9,1480
TOOL_AXE,Axe (Excellent),T9_AXE_Q3,9,2220
TOOL_AXE,Axe (Good),T9_AXE_Q1,9,2960
TOOL_AXE,Axe (Masterpiece),T9_AXE_Q4,9,3700
TOOL_AXE,Axe (Outstanding),T9_AXE_Q2,9,4440
TOOL_AXE,Axe,T10_AXE,10,1840
TOOL_AXE,Axe (Excellent),T10_AXE_Q3,10,2760
TOOL_AXE,Axe (Good),T10_AXE_Q1,10,3680
TOOL_AXE,Axe (Masterpiece),T10_AXE_Q4,10,4600
TOOL_AXE,Axe (Outstanding),T10_AXE_Q2,10,5520
TOOL_KNIFE,Skinning Knife,T1_SKINNING_KNIFE,1,40
TOOL_KNIFE,Skinning Knife (Excellent),T1_SKINNING_KNIFE_Q3,1,60
TOOL_KNIFE,Skinning Knife (Good),T1_SKINNING_KNIFE_Q1,1,80
TOOL_KNIFE,Skinning Knife (Masterpiece),T1_SKINNING_KNIFE_Q4,1,100
TOOL_KNIFE,Skinning Knife (Outstanding),T1_SKINNING_KNIFE_Q2,1,120
TOOL_KNIFE,Skinning Knife,T2_SKINNING_KNIFE,2,80
TOOL_KNIFE,Skinning Knife (Excellent),T2_SKINNING_KNIFE_Q3,2,120
TOOL_KNIFE,Skinning Knife (Good),T2_SKINNING_KNIFE_Q1,2,160
TOOL_KNIFE,Skinning Knife (Masterpiece),T2_SKINNING_KNIFE_Q4,2,200
TOOL_KNIFE,Skinning Knife (Outstanding),T2_SKINNING_KNIFE_Q2,2,240
TOOL_KNIFE,Skinning Knife,T3_SKINNING_KNIFE,3,160
TOOL_KNIFE,Skinning Knife (Excellent),T3_SKINNING_KNIFE_Q3,3,240
TOOL_KNIFE,Skinning Knife (Good),T3_SKINNING_KNIFE_Q1,3,320
TOOL_KNIFE,Skinning Knife (Masterpiece),T3_SKINNING_KNIFE_Q4,3,400
TOOL_KNIFE,Skinning Knife (Outstanding),T3_SKINNING_KNIFE_Q2,3,480
TOOL_KNIFE,Skinning Knife,T4_SKINNING_KNIFE,4,280
TOOL_KNIFE,Skinning Knife (Excellent),T4_SKINNING_KNIFE_Q3,4,420
TOOL_KNIFE,Skinning Knife (Good),T4_SKINNING_KNIFE_Q1,4,560
TOOL_KNIFE,Skinning Knife (Masterpiece),T4_SKINNING_KNIFE_Q4,4,700
TOOL_KNIFE,Skinning Knife (Outstanding),T4_SKINNING_KNIFE_Q2,4,840
TOOL_KNIFE,Skinning Knife,T5_SKINNING_KNIFE,5,440
TOOL_KNIFE,Skinning Knife (Excellent),T5_SKINNING_KNIFE_Q3,5,660
TOOL_KNIFE,Skinning Knife (Good),T5_SKINNING_KNIFE_Q1,5,880
TOOL_KNIFE,Skinning Knife (Masterpiece),T5_SKINNING_KNIFE_Q4,5,1100
TOOL_KNIFE,Skinning Knife (Outstanding),T5_SKINNING_KNIFE_Q2,5,1320
TOOL_KNIFE,Skinning Knife,T6_SKINNING_KNIFE,6,640
TOOL_KNIFE,Skinning Knife (Excellent),T6_SKINNING_KNIFE_Q3,6,960
TOOL_KNIFE,Skinning Knife (Good),T6_SKINNING_KNIFE_Q1,6,1280
TOOL_KNIFE,Skinning Knife (Masterpiece),T6_SKINNING_KNIFE_Q4,6,1600
TOOL_KNIFE,Skinning Knife (Outstanding),T6_SKINNING_KNIFE_Q2,6,1920
TOOL_KNIFE,Skinning Knife,T7_SKINNING_KNIFE,7,880
TOOL_KNIFE,Skinning Knife (Excellent),T7_SKINNING_KNIFE_Q3,7,1320
TOOL_KNIFE,Skinning Knife (Good),T7_SKINNING_KNIFE_Q1,7,1760
TOOL_KNIFE,Skinning Knife (Masterpiece),T7_SKINNING_KNIFE_Q4,7,2200
TOOL_KNIFE,Skinning Knife (Outstanding),T7_SKINNING_KNIFE_Q2,7,2640
TOOL_KNIFE,Skinning Knife,T8_SKINNING_KNIFE,8,1160
TOOL_KNIFE,Skinning Knife (Excellent),T8_SKINNING_KNIFE_Q3,8,1740
TOOL_KNIFE,Skinning Knife (Good),T8_SKINNING_KNIFE_Q1,8,2320
TOOL_KNIFE,Skinning Knife (Masterpiece),T8_SKINNING_KNIFE_Q4,8,2900
TOOL_KNIFE,Skinning Knife (Outstanding),T8_SKINNING_KNIFE_Q2,8,3480
TOOL_KNIFE,Skinning Knife,T9_SKINNING_KNIFE,9,1480
TOOL_KNIFE,Skinning Knife (Excellent),T9_SKINNING_KNIFE_Q3,9,2220
TOOL_KNIFE,Skinning Knife (Good),T9_SKINNING_KNIFE_Q1,9,2960
TOOL_KNIFE,Skinning Knife (Masterpiece),T9_SKINNING_KNIFE_Q4,9,3700
TOOL_KNIFE,Skinning Knife (Outstanding),T9_SKINNING_KNIFE_Q2,9,4440
TOOL_KNIFE,Skinning Knife,T10_SKINNING_KNIFE,10,1840
TOOL_KNIFE,Skinning Knife (Excellent),T10_SKINNING_KNIFE_Q3,10,2760
TOOL_KNIFE,Skinning Knife (Good),T10_SKINNING_KNIFE_Q1,10,3680
TOOL_KNIFE,Skinning Knife (Masterpiece),T10_SKINNING_KNIFE_Q4,10,4600
TOOL_KNIFE,Skinning Knife (Outstanding),T10_SKINNING_KNIFE_Q2,10,5520
TOOL_PICKAXE,Pickaxe,T1_PICKAXE,1,40
TOOL_PICKAXE,Pickaxe (Excellent),T1_PICKAXE_Q3,1,60
TOOL_PICKAXE,Pickaxe (Good),T1_PICKAXE_Q1,1,80
TOOL_PICKAXE,Pickaxe (Masterpiece),T1_PICKAXE_Q4,1,100
TOOL_PICKAXE,Pickaxe (Outstanding),T1_PICKAXE_Q2,1,120
TOOL_PICKAXE,Pickaxe,T2_PICKAXE,2,80
TOOL_PICKAXE,Pickaxe (Excellent),T2_PICKAXE_Q3,2,120
TOOL_PICKAXE,Pickaxe (Good),T2_PICKAXE_Q1,2,160
TOOL_PICKAXE,Pickaxe (Masterpiece),T2_PICKAXE_Q4,2,200
TOOL_PICKAXE,Pickaxe (Outstanding),T2_PICKAXE_Q2,2,240
TOOL_PICKAXE,Pickaxe,T3_PICKAXE,3,160
TOOL_PICKAXE,Pickaxe (Excellent),T3_PICKAXE_Q3,3,240
TOOL_PICKAXE,Pickaxe (Good),T3_PICKAXE_Q1,3,320
TOOL_PICKAXE,Pickaxe (Masterpiece),T3_PICKAXE_Q4,3,400
TOOL_PICKAXE,Pickaxe (Outstanding),T3_PICKAXE_Q2,3,480
TOOL_PICKAXE,Pickaxe,T4_PICKAXE,4,280
TOOL_PICKAXE,Pickaxe (Excellent),T4_PICKAXE_Q3,4,420
TOOL_PICKAXE,Pickaxe (Good),T4_PICKAXE_Q1,4,560
TOOL_PICKAXE,Pickaxe (Masterpiece),T4_PICKAXE_Q4,4,700
TOOL_PICKAXE,Pickaxe (Outstanding),T4_PICKAXE_Q2,4,840
TOOL_PICKAXE,Pickaxe,T5_PICKAXE,5,440
TOOL_PICKAXE,Pickaxe (Excellent),T5_PICKAXE_Q3,5,660
TOOL_PICKAXE,Pickaxe (Good),T5_PICKAXE_Q1,5,880
TOOL_PICKAXE,Pickaxe (Masterpiece),T5_PICKAXE_Q4,5,1100
TOOL_PICKAXE,Pickaxe (Outstanding),T5_PICKAXE_Q2,5,1320
TOOL_PICKAXE,Pickaxe,T6_PICKAXE,6,640
TOOL_PICKAXE,Pickaxe (Excellent),T6_PICKAXE_Q3,6,960
TOOL_PICKAXE,Pickaxe (Good),T6_PICKAXE_Q1,6,1280
TOOL_PICKAXE,Pickaxe (Masterpiece),T6_PICKAXE_Q4,6,1600
TOOL_PICKAXE,Pickaxe (Outstanding),T6_PICKAXE_Q2,6,1920
TOOL_PICKAXE,Pickaxe,T7_PICKAXE,7,880
TOOL_PICKAXE,Pickaxe (Excellent),T7_PICKAXE_Q3,7,1320
TOOL_PICKAXE,Pickaxe (Good),T7_PICKAXE_Q1,7,1760
TOOL_PICKAXE,Pickaxe (Masterpiece),T7_PICKAXE_Q4,7,2200
TOOL_PICKAXE,Pickaxe (Outstanding),T7_PICKAXE_Q2,7,2640
TOOL_PICKAXE,Pickaxe,T8_PICKAXE,8,1160
TOOL_PICKAXE,Pickaxe (Excellent),T8_PICKAXE_Q3,8,1740
TOOL_PICKAXE,Pickaxe (Good),T8_PICKAXE_Q1,8,2320
TOOL_PICKAXE,Pickaxe (Masterpiece),T8_PICKAXE_Q4,8,2900
TOOL_PICKAXE,Pickaxe (Outstanding),T8_PICKAXE_Q2,8,3480
TOOL_PICKAXE,Pickaxe,T9_PICKAXE,9,1480
TOOL_PICKAXE,Pickaxe (Excellent),T9_PICKAXE_Q3,9,2220
TOOL_PICKAXE,Pickaxe (Good),T9_PICKAXE_Q1,9,2960
TOOL_PICKAXE,Pickaxe (Masterpiece),T9_PICKAXE_Q4,9,3700
TOOL_PICKAXE,Pickaxe (Outstanding),T9_PICKAXE_Q2,9,4440
TOOL_PICKAXE,Pickaxe,T10_PICKAXE,10,1840
TOOL_PICKAXE,Pickaxe (Excellent),T10_PICKAXE_Q3,10,2760
TOOL_PICKAXE,Pickaxe (Good),T10_PICKAXE_Q1,10,3680
TOOL_PICKAXE,Pickaxe (Masterpiece),T10_PICKAXE_Q4,10,4600
TOOL_PICKAXE,Pickaxe (Outstanding),T10_PICKAXE_Q2,10,5520
TOOL_POUCH,Pouch,T1_POUCH,1,40
TOOL_POUCH,Pouch (Excellent),T1_POUCH_Q3,1,60
TOOL_POUCH,Pouch (Good),T1_POUCH_Q1,1,80
TOOL_POUCH,Pouch (Masterpiece),T1_POUCH_Q4,1,100
TOOL_POUCH,Pouch (Outstanding),T1_POUCH_Q2,1,120
TOOL_POUCH,Pouch,T2_POUCH,2,80
TOOL_POUCH,Pouch (Excellent),T2_POUCH_Q3,2,120
TOOL_POUCH,Pouch (Good),T2_POUCH_Q1,2,160
TOOL_POUCH,Pouch (Masterpiece),T2_POUCH_Q4,2,200
TOOL_POUCH,Pouch (Outstanding),T2_POUCH_Q2,2,240
TOOL_POUCH,Pouch,T3_POUCH,3,160
TOOL_POUCH,Pouch (Excellent),T3_POUCH_Q3,3,240
TOOL_POUCH,Pouch (Good),T3_POUCH_Q1,3,320
TOOL_POUCH,Pouch (Masterpiece),T3_POUCH_Q4,3,400
TOOL_POUCH,Pouch (Outstanding),T3_POUCH_Q2,3,480
TOOL_POUCH,Pouch,T4_POUCH,4,280
TOOL_POUCH,Pouch (Excellent),T4_POUCH_Q3,4,420
TOOL_POUCH,Pouch (Good),T4_POUCH_Q1,4,560
TOOL_POUCH,Pouch (Masterpiece),T4_POUCH_Q4,4,700
TOOL_POUCH,Pouch (Outstanding),T4_POUCH_Q2,4,840
TOOL_POUCH,Pouch,T5_POUCH,5,440
TOOL_POUCH,Pouch (Excellent),T5_POUCH_Q3,5,660
TOOL_POUCH,Pouch (Good),T5_POUCH_Q1,5,880
TOOL_POUCH,Pouch (Masterpiece),T5_POUCH_Q4,5,1100
TOOL_POUCH,Pouch (Outstanding),T5_POUCH_Q2,5,1320
TOOL_POUCH,Pouch,T6_POUCH,6,640
TOOL_POUCH,Pouch (Excellent),T6_POUCH_Q3,6,960
TOOL_POUCH,Pouch (Good),T6_POUCH_Q1,6,1280
TOOL_POUCH,Pouch (Masterpiece),T6_POUCH_Q4,6,1600
TOOL_POUCH,Pouch (Outstanding),T6_POUCH_Q2,6,1920
TOOL_POUCH,Pouch,T7_POUCH,7,880
TOOL_POUCH,Pouch (Excellent),T7_POUCH_Q3,7,1320
TOOL_POUCH,Pouch (Good),T7_POUCH_Q1,7,1760
TOOL_POUCH,Pouch (Masterpiece),T7_POUCH_Q4,7,2200
TOOL_POUCH,Pouch (Outstanding),T7_POUCH_Q2,7,2640
TOOL_POUCH,Pouch,T8_POUCH,8,1160
TOOL_POUCH,Pouch (Excellent),T8_POUCH_Q3,8,1740
TOOL_POUCH,Pouch (Good),T8_POUCH_Q1,8,2320
TOOL_POUCH,Pouch (Masterpiece),T8_POUCH_Q4,8,2900
TOOL_POUCH,Pouch (Outstanding),T8_POUCH_Q2,8,3480
TOOL_POUCH,Pouch,T9_POUCH,9,1480
TOOL_POUCH,Pouch (Excellent),T9_POUCH_Q3,9,2220
TOOL_POUCH,Pouch (Good),T9_POUCH_Q1,9,2960
TOOL_POUCH,Pouch (Masterpiece),T9_POUCH_Q4,9,3700
TOOL_POUCH,Pouch (Outstanding),T9_POUCH_Q2,9,4440
TOOL_POUCH,Pouch,T10_POUCH,10,1840
TOOL_POUCH,Pouch (Excellent),T10_POUCH_Q3,10,2760
TOOL_POUCH,Pouch (Good),T10_POUCH_Q1,10,3680
TOOL_POUCH,Pouch (Masterpiece),T10_POUCH_Q4,10,4600
TOOL_POUCH,Pouch (Outstanding),T10_POUCH_Q2,10,5520
TOOL_ROD,Fishing Rod,T1_FISHING_ROD,1,40
TOOL_ROD,Fishing Rod (Excellent),T1_FISHING_ROD_Q3,1,60
TOOL_ROD,Fishing Rod (Good),T1_FISHING_ROD_Q1,1,80
TOOL_ROD,Fishing Rod (Masterpiece),T1_FISHING_ROD_Q4,1,100
TOOL_ROD,Fishing Rod (Outstanding),T1_FISHING_ROD_Q2,1,120
TOOL_ROD,Fishing Rod,T2_FISHING_ROD,2,80
TOOL_ROD,Fishing Rod (Excellent),T2_FISHING_ROD_Q3,2,120
TOOL_ROD,Fishing Rod (Good),T2_FISHING_ROD_Q1,2,160
TOOL_ROD,Fishing Rod (Masterpiece),T2_FISHING_ROD_Q4,2,200
TOOL_ROD,Fishing Rod (Outstanding),T2_FISHING_ROD_Q2,2,240
TOOL_ROD,Fishing Rod,T3_FISHING_ROD,3,160
TOOL_ROD,Fishing Rod (Excellent),T3_FISHING_ROD_Q3,3,240
TOOL_ROD,Fishing Rod (Good),T3_FISHING_ROD_Q1,3,320
TOOL_ROD,Fishing Rod (Masterpiece),T3_FISHING_ROD_Q4,3,400
TOOL_ROD,Fishing Rod (Outstanding),T3_FISHING_ROD_Q2,3,480
TOOL_ROD,Fishing Rod,T4_FISHING_ROD,4,280
TOOL_ROD,Fishing Rod (Excellent),T4_FISHING_ROD_Q3,4,420
TOOL_ROD,Fishing Rod (Good),T4_FISHING_ROD_Q1,4,560
TOOL_ROD,Fishing Rod (Masterpiece),T4_FISHING_ROD_Q4,4,700
TOOL_ROD,Fishing Rod (Outstanding),T4_FISHING_ROD_Q2,4,840
TOOL_ROD,Fishing Rod,T5_FISHING_ROD,5,440
TOOL_ROD,Fishing Rod (Excellent),T5_FISHING_ROD_Q3,5,660
TOOL_ROD,Fishing Rod (Good),T5_FISHING_ROD_Q1,5,880
TOOL_ROD,Fishing Rod (Masterpiece),T5_FISHING_ROD_Q4,5,1100
TOOL_ROD,Fishing Rod (Outstanding),T5_FISHING_ROD_Q2,5,1320
TOOL_ROD,Fishing Rod,T6_FISHING_ROD,6,640
TOOL_ROD,Fishing Rod (Excellent),T6_FISHING_ROD_Q3,6,960
