Category;Slot;Item ID;Full Name;Tier;Quality;IP;Damage;Defense;HP;Attack Speed / Speed;Crit Chance;Efficiency %;Resources Required
Tool;SICKLE;T7_SICKLE;"Sickle";7;Normal;700;0;0;0;0;0;27.9;"20x T7_CLOTH"
Tool;SICKLE;T7_SICKLE_Q1;"Good Sickle";7;Good;720;0;0;0;0;0;28.8;"20x T7_CLOTH"
Tool;SICKLE;T7_SICKLE_Q2;"Outstanding Sickle";7;Outstanding;750;0;0;0;0;0;29.7;"20x T7_CLOTH"
Tool;SICKLE;T7_SICKLE_Q3;"Excellent Sickle";7;Excellent;800;0;0;0;0;0;30.6;"20x T7_CLOTH"
Tool;SICKLE;T7_SICKLE_Q4;"Masterpiece Sickle";7;Masterpiece;900;0;0;0;0;0;31.5;"20x T7_CLOTH"
Tool;SICKLE;T8_SICKLE;"Sickle";8;Normal;800;0;0;0;0;0;32.4;"20x T8_CLOTH"
Tool;SICKLE;T8_SICKLE_Q1;"Good Sickle";8;Good;820;0;0;0;0;0;33.3;"20x T8_CLOTH"
Tool;SICKLE;T8_SICKLE_Q2;"Outstanding Sickle";8;Outstanding;850;0;0;0;0;0;34.2;"20x T8_CLOTH"
Tool;SICKLE;T8_SICKLE_Q3;"Excellent Sickle";8;Excellent;900;0;0;0;0;0;35.1;"20x T8_CLOTH"
Tool;SICKLE;T8_SICKLE_Q4;"Masterpiece Sickle";8;Masterpiece;1000;0;0;0;0;0;36;"20x T8_CLOTH"
Tool;SICKLE;T9_SICKLE;"Sickle";9;Normal;900;0;0;0;0;0;36.9;"20x T9_CLOTH"
Tool;SICKLE;T9_SICKLE_Q1;"Good Sickle";9;Good;920;0;0;0;0;0;37.8;"20x T9_CLOTH"
Tool;SICKLE;T9_SICKLE_Q2;"Outstanding Sickle";9;Outstanding;950;0;0;0;0;0;38.7;"20x T9_CLOTH"
Tool;SICKLE;T9_SICKLE_Q3;"Excellent Sickle";9;Excellent;1000;0;0;0;0;0;39.6;"20x T9_CLOTH"
Tool;SICKLE;T9_SICKLE_Q4;"Masterpiece Sickle";9;Masterpiece;1100;0;0;0;0;0;40.5;"20x T9_CLOTH"
Tool;SICKLE;T10_SICKLE;"Sickle";10;Normal;1000;0;0;0;0;0;41.4;"20x T10_CLOTH"
Tool;SICKLE;T10_SICKLE_Q1;"Good Sickle";10;Good;1020;0;0;0;0;0;42.3;"20x T10_CLOTH"
Tool;SICKLE;T10_SICKLE_Q2;"Outstanding Sickle";10;Outstanding;1050;0;0;0;0;0;43.2;"20x T10_CLOTH"
Tool;SICKLE;T10_SICKLE_Q3;"Excellent Sickle";10;Excellent;1100;0;0;0;0;0;44.1;"20x T10_CLOTH"
Tool;SICKLE;T10_SICKLE_Q4;"Masterpiece Sickle";10;Masterpiece;1200;0;0;0;0;0;45;"20x T10_CLOTH"
Tool;FISHING_ROD;T1_FISHING_ROD;"Fishing Rod";1;Normal;100;0;0;0;0;0;1;"20x T1_PLANK"
Tool;FISHING_ROD;T1_FISHING_ROD_Q1;"Good Fishing Rod";1;Good;120;0;0;0;0;0;1.9;"20x T1_PLANK"
Tool;FISHING_ROD;T1_FISHING_ROD_Q2;"Outstanding Fishing Rod";1;Outstanding;150;0;0;0;0;0;2.8;"20x T1_PLANK"
Tool;FISHING_ROD;T1_FISHING_ROD_Q3;"Excellent Fishing Rod";1;Excellent;200;0;0;0;0;0;3.7;"20x T1_PLANK"
Tool;FISHING_ROD;T1_FISHING_ROD_Q4;"Masterpiece Fishing Rod";1;Masterpiece;300;0;0;0;0;0;4.6;"20x T1_PLANK"
Tool;FISHING_ROD;T2_FISHING_ROD;"Fishing Rod";2;Normal;200;0;0;0;0;0;5.5;"20x T2_PLANK"
Tool;FISHING_ROD;T2_FISHING_ROD_Q1;"Good Fishing Rod";2;Good;220;0;0;0;0;0;6.4;"20x T2_PLANK"
Tool;FISHING_ROD;T2_FISHING_ROD_Q2;"Outstanding Fishing Rod";2;Outstanding;250;0;0;0;0;0;7.3;"20x T2_PLANK"
Tool;FISHING_ROD;T2_FISHING_ROD_Q3;"Excellent Fishing Rod";2;Excellent;300;0;0;0;0;0;8.2;"20x T2_PLANK"
Tool;FISHING_ROD;T2_FISHING_ROD_Q4;"Masterpiece Fishing Rod";2;Masterpiece;400;0;0;0;0;0;9.1;"20x T2_PLANK"
Tool;FISHING_ROD;T3_FISHING_ROD;"Fishing Rod";3;Normal;300;0;0;0;0;0;10;"20x T3_PLANK"
Tool;FISHING_ROD;T3_FISHING_ROD_Q1;"Good Fishing Rod";3;Good;320;0;0;0;0;0;10.9;"20x T3_PLANK"
Tool;FISHING_ROD;T3_FISHING_ROD_Q2;"Outstanding Fishing Rod";3;Outstanding;350;0;0;0;0;0;11.8;"20x T3_PLANK"
Tool;FISHING_ROD;T3_FISHING_ROD_Q3;"Excellent Fishing Rod";3;Excellent;400;0;0;0;0;0;12.7;"20x T3_PLANK"
Tool;FISHING_ROD;T3_FISHING_ROD_Q4;"Masterpiece Fishing Rod";3;Masterpiece;500;0;0;0;0;0;13.6;"20x T3_PLANK"
Tool;FISHING_ROD;T4_FISHING_ROD;"Fishing Rod";4;Normal;400;0;0;0;0;0;14.5;"20x T4_PLANK"
Tool;FISHING_ROD;T4_FISHING_ROD_Q1;"Good Fishing Rod";4;Good;420;0;0;0;0;0;15.4;"20x T4_PLANK"
Tool;FISHING_ROD;T4_FISHING_ROD_Q2;"Outstanding Fishing Rod";4;Outstanding;450;0;0;0;0;0;16.3;"20x T4_PLANK"
Tool;FISHING_ROD;T4_FISHING_ROD_Q3;"Excellent Fishing Rod";4;Excellent;500;0;0;0;0;0;17.2;"20x T4_PLANK"
Tool;FISHING_ROD;T4_FISHING_ROD_Q4;"Masterpiece Fishing Rod";4;Masterpiece;600;0;0;0;0;0;18.1;"20x T4_PLANK"
Tool;FISHING_ROD;T5_FISHING_ROD;"Fishing Rod";5;Normal;500;0;0;0;0;0;19;"20x T5_PLANK"
Tool;FISHING_ROD;T5_FISHING_ROD_Q1;"Good Fishing Rod";5;Good;520;0;0;0;0;0;19.9;"20x T5_PLANK"
Tool;FISHING_ROD;T5_FISHING_ROD_Q2;"Outstanding Fishing Rod";5;Outstanding;550;0;0;0;0;0;20.8;"20x T5_PLANK"
Tool;FISHING_ROD;T5_FISHING_ROD_Q3;"Excellent Fishing Rod";5;Excellent;600;0;0;0;0;0;21.7;"20x T5_PLANK"
Tool;FISHING_ROD;T5_FISHING_ROD_Q4;"Masterpiece Fishing Rod";5;Masterpiece;700;0;0;0;0;0;22.6;"20x T5_PLANK"
Tool;FISHING_ROD;T6_FISHING_ROD;"Fishing Rod";6;Normal;600;0;0;0;0;0;23.4;"20x T6_PLANK"
Tool;FISHING_ROD;T6_FISHING_ROD_Q1;"Good Fishing Rod";6;Good;620;0;0;0;0;0;24.3;"20x T6_PLANK"
Tool;FISHING_ROD;T6_FISHING_ROD_Q2;"Outstanding Fishing Rod";6;Outstanding;650;0;0;0;0;0;25.2;"20x T6_PLANK"
Tool;FISHING_ROD;T6_FISHING_ROD_Q3;"Excellent Fishing Rod";6;Excellent;700;0;0;0;0;0;26.1;"20x T6_PLANK"
Tool;FISHING_ROD;T6_FISHING_ROD_Q4;"Masterpiece Fishing Rod";6;Masterpiece;800;0;0;0;0;0;27;"20x T6_PLANK"
Tool;FISHING_ROD;T7_FISHING_ROD;"Fishing Rod";7;Normal;700;0;0;0;0;0;27.9;"20x T7_PLANK"
Tool;FISHING_ROD;T7_FISHING_ROD_Q1;"Good Fishing Rod";7;Good;720;0;0;0;0;0;28.8;"20x T7_PLANK"
Tool;FISHING_ROD;T7_FISHING_ROD_Q2;"Outstanding Fishing Rod";7;Outstanding;750;0;0;0;0;0;29.7;"20x T7_PLANK"
Tool;FISHING_ROD;T7_FISHING_ROD_Q3;"Excellent Fishing Rod";7;Excellent;800;0;0;0;0;0;30.6;"20x T7_PLANK"
Tool;FISHING_ROD;T7_FISHING_ROD_Q4;"Masterpiece Fishing Rod";7;Masterpiece;900;0;0;0;0;0;31.5;"20x T7_PLANK"
Tool;FISHING_ROD;T8_FISHING_ROD;"Fishing Rod";8;Normal;800;0;0;0;0;0;32.4;"20x T8_PLANK"
Tool;FISHING_ROD;T8_FISHING_ROD_Q1;"Good Fishing Rod";8;Good;820;0;0;0;0;0;33.3;"20x T8_PLANK"
Tool;FISHING_ROD;T8_FISHING_ROD_Q2;"Outstanding Fishing Rod";8;Outstanding;850;0;0;0;0;0;34.2;"20x T8_PLANK"
Tool;FISHING_ROD;T8_FISHING_ROD_Q3;"Excellent Fishing Rod";8;Excellent;900;0;0;0;0;0;35.1;"20x T8_PLANK"
Tool;FISHING_ROD;T8_FISHING_ROD_Q4;"Masterpiece Fishing Rod";8;Masterpiece;1000;0;0;0;0;0;36;"20x T8_PLANK"
Tool;FISHING_ROD;T9_FISHING_ROD;"Fishing Rod";9;Normal;900;0;0;0;0;0;36.9;"20x T9_PLANK"
Tool;FISHING_ROD;T9_FISHING_ROD_Q1;"Good Fishing Rod";9;Good;920;0;0;0;0;0;37.8;"20x T9_PLANK"
Tool;FISHING_ROD;T9_FISHING_ROD_Q2;"Outstanding Fishing Rod";9;Outstanding;950;0;0;0;0;0;38.7;"20x T9_PLANK"
Tool;FISHING_ROD;T9_FISHING_ROD_Q3;"Excellent Fishing Rod";9;Excellent;1000;0;0;0;0;0;39.6;"20x T9_PLANK"
Tool;FISHING_ROD;T9_FISHING_ROD_Q4;"Masterpiece Fishing Rod";9;Masterpiece;1100;0;0;0;0;0;40.5;"20x T9_PLANK"
Tool;FISHING_ROD;T10_FISHING_ROD;"Fishing Rod";10;Normal;1000;0;0;0;0;0;41.4;"20x T10_PLANK"
Tool;FISHING_ROD;T10_FISHING_ROD_Q1;"Good Fishing Rod";10;Good;1020;0;0;0;0;0;42.3;"20x T10_PLANK"
Tool;FISHING_ROD;T10_FISHING_ROD_Q2;"Outstanding Fishing Rod";10;Outstanding;1050;0;0;0;0;0;43.2;"20x T10_PLANK"
Tool;FISHING_ROD;T10_FISHING_ROD_Q3;"Excellent Fishing Rod";10;Excellent;1100;0;0;0;0;0;44.1;"20x T10_PLANK"
Tool;FISHING_ROD;T10_FISHING_ROD_Q4;"Masterpiece Fishing Rod";10;Masterpiece;1200;0;0;0;0;0;45;"20x T10_PLANK"
Tool;POUCH;T1_POUCH;"Pouch";1;Normal;100;0;0;0;0;0;1;"20x T1_LEATHER"
Tool;POUCH;T1_POUCH_Q1;"Good Pouch";1;Good;120;0;0;0;0;0;1.9;"20x T1_LEATHER"
Tool;POUCH;T1_POUCH_Q2;"Outstanding Pouch";1;Outstanding;150;0;0;0;0;0;2.8;"20x T1_LEATHER"
Tool;POUCH;T1_POUCH_Q3;"Excellent Pouch";1;Excellent;200;0;0;0;0;0;3.7;"20x T1_LEATHER"
Tool;POUCH;T1_POUCH_Q4;"Masterpiece Pouch";1;Masterpiece;300;0;0;0;0;0;4.6;"20x T1_LEATHER"
Tool;POUCH;T2_POUCH;"Pouch";2;Normal;200;0;0;0;0;0;5.5;"20x T2_LEATHER"
Tool;POUCH;T2_POUCH_Q1;"Good Pouch";2;Good;220;0;0;0;0;0;6.4;"20x T2_LEATHER"
Tool;POUCH;T2_POUCH_Q2;"Outstanding Pouch";2;Outstanding;250;0;0;0;0;0;7.3;"20x T2_LEATHER"
Tool;POUCH;T2_POUCH_Q3;"Excellent Pouch";2;Excellent;300;0;0;0;0;0;8.2;"20x T2_LEATHER"
Tool;POUCH;T2_POUCH_Q4;"Masterpiece Pouch";2;Masterpiece;400;0;0;0;0;0;9.1;"20x T2_LEATHER"
Tool;POUCH;T3_POUCH;"Pouch";3;Normal;300;0;0;0;0;0;10;"20x T3_LEATHER"
Tool;POUCH;T3_POUCH_Q1;"Good Pouch";3;Good;320;0;0;0;0;0;10.9;"20x T3_LEATHER"
Tool;POUCH;T3_POUCH_Q2;"Outstanding Pouch";3;Outstanding;350;0;0;0;0;0;11.8;"20x T3_LEATHER"
Tool;POUCH;T3_POUCH_Q3;"Excellent Pouch";3;Excellent;400;0;0;0;0;0;12.7;"20x T3_LEATHER"
Tool;POUCH;T3_POUCH_Q4;"Masterpiece Pouch";3;Masterpiece;500;0;0;0;0;0;13.6;"20x T3_LEATHER"
Tool;POUCH;T4_POUCH;"Pouch";4;Normal;400;0;0;0;0;0;14.5;"20x T4_LEATHER"
Tool;POUCH;T4_POUCH_Q1;"Good Pouch";4;Good;420;0;0;0;0;0;15.4;"20x T4_LEATHER"
Tool;POUCH;T4_POUCH_Q2;"Outstanding Pouch";4;Outstanding;450;0;0;0;0;0;16.3;"20x T4_LEATHER"
Tool;POUCH;T4_POUCH_Q3;"Excellent Pouch";4;Excellent;500;0;0;0;0;0;17.2;"20x T4_LEATHER"
Tool;POUCH;T4_POUCH_Q4;"Masterpiece Pouch";4;Masterpiece;600;0;0;0;0;0;18.1;"20x T4_LEATHER"
Tool;POUCH;T5_POUCH;"Pouch";5;Normal;500;0;0;0;0;0;19;"20x T5_LEATHER"
Tool;POUCH;T5_POUCH_Q1;"Good Pouch";5;Good;520;0;0;0;0;0;19.9;"20x T5_LEATHER"
Tool;POUCH;T5_POUCH_Q2;"Outstanding Pouch";5;Outstanding;550;0;0;0;0;0;20.8;"20x T5_LEATHER"
Tool;POUCH;T5_POUCH_Q3;"Excellent Pouch";5;Excellent;600;0;0;0;0;0;21.7;"20x T5_LEATHER"
Tool;POUCH;T5_POUCH_Q4;"Masterpiece Pouch";5;Masterpiece;700;0;0;0;0;0;22.6;"20x T5_LEATHER"
Tool;POUCH;T6_POUCH;"Pouch";6;Normal;600;0;0;0;0;0;23.4;"20x T6_LEATHER"
Tool;POUCH;T6_POUCH_Q1;"Good Pouch";6;Good;620;0;0;0;0;0;24.3;"20x T6_LEATHER"
Tool;POUCH;T6_POUCH_Q2;"Outstanding Pouch";6;Outstanding;650;0;0;0;0;0;25.2;"20x T6_LEATHER"
Tool;POUCH;T6_POUCH_Q3;"Excellent Pouch";6;Excellent;700;0;0;0;0;0;26.1;"20x T6_LEATHER"
Tool;POUCH;T6_POUCH_Q4;"Masterpiece Pouch";6;Masterpiece;800;0;0;0;0;0;27;"20x T6_LEATHER"
Tool;POUCH;T7_POUCH;"Pouch";7;Normal;700;0;0;0;0;0;27.9;"20x T7_LEATHER"
Tool;POUCH;T7_POUCH_Q1;"Good Pouch";7;Good;720;0;0;0;0;0;28.8;"20x T7_LEATHER"
Tool;POUCH;T7_POUCH_Q2;"Outstanding Pouch";7;Outstanding;750;0;0;0;0;0;29.7;"20x T7_LEATHER"
Tool;POUCH;T7_POUCH_Q3;"Excellent Pouch";7;Excellent;800;0;0;0;0;0;30.6;"20x T7_LEATHER"
Tool;POUCH;T7_POUCH_Q4;"Masterpiece Pouch";7;Masterpiece;900;0;0;0;0;0;31.5;"20x T7_LEATHER"
Tool;POUCH;T8_POUCH;"Pouch";8;Normal;800;0;0;0;0;0;32.4;"20x T8_LEATHER"
Tool;POUCH;T8_POUCH_Q1;"Good Pouch";8;Good;820;0;0;0;0;0;33.3;"20x T8_LEATHER"
Tool;POUCH;T8_POUCH_Q2;"Outstanding Pouch";8;Outstanding;850;0;0;0;0;0;34.2;"20x T8_LEATHER"
Tool;POUCH;T8_POUCH_Q3;"Excellent Pouch";8;Excellent;900;0;0;0;0;0;35.1;"20x T8_LEATHER"
Tool;POUCH;T8_POUCH_Q4;"Masterpiece Pouch";8;Masterpiece;1000;0;0;0;0;0;36;"20x T8_LEATHER"
Tool;POUCH;T9_POUCH;"Pouch";9;Normal;900;0;0;0;0;0;36.9;"20x T9_LEATHER"
Tool;POUCH;T9_POUCH_Q1;"Good Pouch";9;Good;920;0;0;0;0;0;37.8;"20x T9_LEATHER"
Tool;POUCH;T9_POUCH_Q2;"Outstanding Pouch";9;Outstanding;950;0;0;0;0;0;38.7;"20x T9_LEATHER"
Tool;POUCH;T9_POUCH_Q3;"Excellent Pouch";9;Excellent;1000;0;0;0;0;0;39.6;"20x T9_LEATHER"
Tool;POUCH;T9_POUCH_Q4;"Masterpiece Pouch";9;Masterpiece;1100;0;0;0;0;0;40.5;"20x T9_LEATHER"
Tool;POUCH;T10_POUCH;"Pouch";10;Normal;1000;0;0;0;0;0;41.4;"20x T10_LEATHER"
Tool;POUCH;T10_POUCH_Q1;"Good Pouch";10;Good;1020;0;0;0;0;0;42.3;"20x T10_LEATHER"
Tool;POUCH;T10_POUCH_Q2;"Outstanding Pouch";10;Outstanding;1050;0;0;0;0;0;43.2;"20x T10_LEATHER"
Tool;POUCH;T10_POUCH_Q3;"Excellent Pouch";10;Excellent;1100;0;0;0;0;0;44.1;"20x T10_LEATHER"
Tool;POUCH;T10_POUCH_Q4;"Masterpiece Pouch";10;Masterpiece;1200;0;0;0;0;0;45;"20x T10_LEATHER"
