"Rune ID","Name","Tier","Stars","Rarity","Activity","Effect Type","Bonus Value (%)","Description"
"T8_RUNE_ALCHEMY_XP_3STAR","T8 Alchemy Rune of XP (3 Star)","8","3","Legendary","Alchemy","XP","16.07","Increases Alchemy XP by 16.07%"
"T9_RUNE_ALCHEMY_XP_1STAR","T9 Alchemy Rune of XP (1 Star)","9","1","Common","Alchemy","XP","16.72","Increases Alchemy XP by 16.72%"
"T9_RUNE_ALCHEMY_XP_2STAR","T9 Alchemy Rune of XP (2 Star)","9","2","Rare","Alchemy","XP","17.38","Increases Alchemy XP by 17.38%"
"T9_RUNE_ALCHEMY_XP_3STAR","T9 Alchemy Rune of XP (3 Star)","9","3","Legendary","Alchemy","XP","18.03","Increases Alchemy XP by 18.03%"
"T10_RUNE_ALCHEMY_XP_1STAR","T10 Alchemy Rune of XP (1 Star)","10","1","Common","Alchemy","XP","18.69","Increases Alchemy XP by 18.69%"
"T10_RUNE_ALCHEMY_XP_2STAR","T10 Alchemy Rune of XP (2 Star)","10","2","Rare","Alchemy","XP","19.34","Increases Alchemy XP by 19.34%"
"T10_RUNE_ALCHEMY_XP_3STAR","T10 Alchemy Rune of XP (3 Star)","10","3","Legendary","Alchemy","XP","20","Increases Alchemy XP by 20%"
"T1_RUNE_ALCHEMY_COPY_1STAR","T1 Alchemy Rune of Duplication (1 Star)","1","1","Common","Alchemy","Duplication","1","Increases Alchemy Duplication by 1%"
"T1_RUNE_ALCHEMY_COPY_2STAR","T1 Alchemy Rune of Duplication (2 Star)","1","2","Rare","Alchemy","Duplication","1.66","Increases Alchemy Duplication by 1.66%"
"T1_RUNE_ALCHEMY_COPY_3STAR","T1 Alchemy Rune of Duplication (3 Star)","1","3","Legendary","Alchemy","Duplication","2.31","Increases Alchemy Duplication by 2.31%"
"T2_RUNE_ALCHEMY_COPY_1STAR","T2 Alchemy Rune of Duplication (1 Star)","2","1","Common","Alchemy","Duplication","2.97","Increases Alchemy Duplication by 2.97%"
"T2_RUNE_ALCHEMY_COPY_2STAR","T2 Alchemy Rune of Duplication (2 Star)","2","2","Rare","Alchemy","Duplication","3.62","Increases Alchemy Duplication by 3.62%"
"T2_RUNE_ALCHEMY_COPY_3STAR","T2 Alchemy Rune of Duplication (3 Star)","2","3","Legendary","Alchemy","Duplication","4.28","Increases Alchemy Duplication by 4.28%"
"T3_RUNE_ALCHEMY_COPY_1STAR","T3 Alchemy Rune of Duplication (1 Star)","3","1","Common","Alchemy","Duplication","4.93","Increases Alchemy Duplication by 4.93%"
"T3_RUNE_ALCHEMY_COPY_2STAR","T3 Alchemy Rune of Duplication (2 Star)","3","2","Rare","Alchemy","Duplication","5.59","Increases Alchemy Duplication by 5.59%"
"T3_RUNE_ALCHEMY_COPY_3STAR","T3 Alchemy Rune of Duplication (3 Star)","3","3","Legendary","Alchemy","Duplication","6.24","Increases Alchemy Duplication by 6.24%"
"T4_RUNE_ALCHEMY_COPY_1STAR","T4 Alchemy Rune of Duplication (1 Star)","4","1","Common","Alchemy","Duplication","6.9","Increases Alchemy Duplication by 6.9%"
"T4_RUNE_ALCHEMY_COPY_2STAR","T4 Alchemy Rune of Duplication (2 Star)","4","2","Rare","Alchemy","Duplication","7.55","Increases Alchemy Duplication by 7.55%"
"T4_RUNE_ALCHEMY_COPY_3STAR","T4 Alchemy Rune of Duplication (3 Star)","4","3","Legendary","Alchemy","Duplication","8.21","Increases Alchemy Duplication by 8.21%"
"T5_RUNE_ALCHEMY_COPY_1STAR","T5 Alchemy Rune of Duplication (1 Star)","5","1","Common","Alchemy","Duplication","8.86","Increases Alchemy Duplication by 8.86%"
"T5_RUNE_ALCHEMY_COPY_2STAR","T5 Alchemy Rune of Duplication (2 Star)","5","2","Rare","Alchemy","Duplication","9.52","Increases Alchemy Duplication by 9.52%"
"T5_RUNE_ALCHEMY_COPY_3STAR","T5 Alchemy Rune of Duplication (3 Star)","5","3","Legendary","Alchemy","Duplication","10.17","Increases Alchemy Duplication by 10.17%"
"T6_RUNE_ALCHEMY_COPY_1STAR","T6 Alchemy Rune of Duplication (1 Star)","6","1","Common","Alchemy","Duplication","10.83","Increases Alchemy Duplication by 10.83%"
"T6_RUNE_ALCHEMY_COPY_2STAR","T6 Alchemy Rune of Duplication (2 Star)","6","2","Rare","Alchemy","Duplication","11.48","Increases Alchemy Duplication by 11.48%"
"T6_RUNE_ALCHEMY_COPY_3STAR","T6 Alchemy Rune of Duplication (3 Star)","6","3","Legendary","Alchemy","Duplication","12.14","Increases Alchemy Duplication by 12.14%"
"T7_RUNE_ALCHEMY_COPY_1STAR","T7 Alchemy Rune of Duplication (1 Star)","7","1","Common","Alchemy","Duplication","12.79","Increases Alchemy Duplication by 12.79%"
"T7_RUNE_ALCHEMY_COPY_2STAR","T7 Alchemy Rune of Duplication (2 Star)","7","2","Rare","Alchemy","Duplication","13.45","Increases Alchemy Duplication by 13.45%"
"T7_RUNE_ALCHEMY_COPY_3STAR","T7 Alchemy Rune of Duplication (3 Star)","7","3","Legendary","Alchemy","Duplication","14.1","Increases Alchemy Duplication by 14.1%"
"T8_RUNE_ALCHEMY_COPY_1STAR","T8 Alchemy Rune of Duplication (1 Star)","8","1","Common","Alchemy","Duplication","14.76","Increases Alchemy Duplication by 14.76%"
"T8_RUNE_ALCHEMY_COPY_2STAR","T8 Alchemy Rune of Duplication (2 Star)","8","2","Rare","Alchemy","Duplication","15.41","Increases Alchemy Duplication by 15.41%"
"T8_RUNE_ALCHEMY_COPY_3STAR","T8 Alchemy Rune of Duplication (3 Star)","8","3","Legendary","Alchemy","Duplication","16.07","Increases Alchemy Duplication by 16.07%"
"T9_RUNE_ALCHEMY_COPY_1STAR","T9 Alchemy Rune of Duplication (1 Star)","9","1","Common","Alchemy","Duplication","16.72","Increases Alchemy Duplication by 16.72%"
"T9_RUNE_ALCHEMY_COPY_2STAR","T9 Alchemy Rune of Duplication (2 Star)","9","2","Rare","Alchemy","Duplication","17.38","Increases Alchemy Duplication by 17.38%"
"T9_RUNE_ALCHEMY_COPY_3STAR","T9 Alchemy Rune of Duplication (3 Star)","9","3","Legendary","Alchemy","Duplication","18.03","Increases Alchemy Duplication by 18.03%"
"T10_RUNE_ALCHEMY_COPY_1STAR","T10 Alchemy Rune of Duplication (1 Star)","10","1","Common","Alchemy","Duplication","18.69","Increases Alchemy Duplication by 18.69%"
"T10_RUNE_ALCHEMY_COPY_2STAR","T10 Alchemy Rune of Duplication (2 Star)","10","2","Rare","Alchemy","Duplication","19.34","Increases Alchemy Duplication by 19.34%"
"T10_RUNE_ALCHEMY_COPY_3STAR","T10 Alchemy Rune of Duplication (3 Star)","10","3","Legendary","Alchemy","Duplication","20","Increases Alchemy Duplication by 20%"
"T1_RUNE_ALCHEMY_EFF_1STAR","T1 Alchemy Rune of Efficiency (1 Star)","1","1","Common","Alchemy","Efficiency","1","Increases speed by 1%"
"T1_RUNE_ALCHEMY_EFF_2STAR","T1 Alchemy Rune of Efficiency (2 Star)","1","2","Rare","Alchemy","Efficiency","1.66","Increases speed by 1.66%"
"T1_RUNE_ALCHEMY_EFF_3STAR","T1 Alchemy Rune of Efficiency (3 Star)","1","3","Legendary","Alchemy","Efficiency","2.31","Increases speed by 2.31%"
"T2_RUNE_ALCHEMY_EFF_1STAR","T2 Alchemy Rune of Efficiency (1 Star)","2","1","Common","Alchemy","Efficiency","2.97","Increases speed by 2.97%"
"T2_RUNE_ALCHEMY_EFF_2STAR","T2 Alchemy Rune of Efficiency (2 Star)","2","2","Rare","Alchemy","Efficiency","3.62","Increases speed by 3.62%"
"T2_RUNE_ALCHEMY_EFF_3STAR","T2 Alchemy Rune of Efficiency (3 Star)","2","3","Legendary","Alchemy","Efficiency","4.28","Increases speed by 4.28%"
"T3_RUNE_ALCHEMY_EFF_1STAR","T3 Alchemy Rune of Efficiency (1 Star)","3","1","Common","Alchemy","Efficiency","4.93","Increases speed by 4.93%"
"T3_RUNE_ALCHEMY_EFF_2STAR","T3 Alchemy Rune of Efficiency (2 Star)","3","2","Rare","Alchemy","Efficiency","5.59","Increases speed by 5.59%"
"T3_RUNE_ALCHEMY_EFF_3STAR","T3 Alchemy Rune of Efficiency (3 Star)","3","3","Legendary","Alchemy","Efficiency","6.24","Increases speed by 6.24%"
"T4_RUNE_ALCHEMY_EFF_1STAR","T4 Alchemy Rune of Efficiency (1 Star)","4","1","Common","Alchemy","Efficiency","6.9","Increases speed by 6.9%"
"T4_RUNE_ALCHEMY_EFF_2STAR","T4 Alchemy Rune of Efficiency (2 Star)","4","2","Rare","Alchemy","Efficiency","7.55","Increases speed by 7.55%"
"T4_RUNE_ALCHEMY_EFF_3STAR","T4 Alchemy Rune of Efficiency (3 Star)","4","3","Legendary","Alchemy","Efficiency","8.21","Increases speed by 8.21%"
"T5_RUNE_ALCHEMY_EFF_1STAR","T5 Alchemy Rune of Efficiency (1 Star)","5","1","Common","Alchemy","Efficiency","8.86","Increases speed by 8.86%"
"T5_RUNE_ALCHEMY_EFF_2STAR","T5 Alchemy Rune of Efficiency (2 Star)","5","2","Rare","Alchemy","Efficiency","9.52","Increases speed by 9.52%"
"T5_RUNE_ALCHEMY_EFF_3STAR","T5 Alchemy Rune of Efficiency (3 Star)","5","3","Legendary","Alchemy","Efficiency","10.17","Increases speed by 10.17%"
"T6_RUNE_ALCHEMY_EFF_1STAR","T6 Alchemy Rune of Efficiency (1 Star)","6","1","Common","Alchemy","Efficiency","10.83","Increases speed by 10.83%"
"T6_RUNE_ALCHEMY_EFF_2STAR","T6 Alchemy Rune of Efficiency (2 Star)","6","2","Rare","Alchemy","Efficiency","11.48","Increases speed by 11.48%"
"T6_RUNE_ALCHEMY_EFF_3STAR","T6 Alchemy Rune of Efficiency (3 Star)","6","3","Legendary","Alchemy","Efficiency","12.14","Increases speed by 12.14%"
"T7_RUNE_ALCHEMY_EFF_1STAR","T7 Alchemy Rune of Efficiency (1 Star)","7","1","Common","Alchemy","Efficiency","12.79","Increases speed by 12.79%"
"T7_RUNE_ALCHEMY_EFF_2STAR","T7 Alchemy Rune of Efficiency (2 Star)","7","2","Rare","Alchemy","Efficiency","13.45","Increases speed by 13.45%"
"T7_RUNE_ALCHEMY_EFF_3STAR","T7 Alchemy Rune of Efficiency (3 Star)","7","3","Legendary","Alchemy","Efficiency","14.1","Increases speed by 14.1%"
"T8_RUNE_ALCHEMY_EFF_1STAR","T8 Alchemy Rune of Efficiency (1 Star)","8","1","Common","Alchemy","Efficiency","14.76","Increases speed by 14.76%"
"T8_RUNE_ALCHEMY_EFF_2STAR","T8 Alchemy Rune of Efficiency (2 Star)","8","2","Rare","Alchemy","Efficiency","15.41","Increases speed by 15.41%"
"T8_RUNE_ALCHEMY_EFF_3STAR","T8 Alchemy Rune of Efficiency (3 Star)","8","3","Legendary","Alchemy","Efficiency","16.07","Increases speed by 16.07%"
"T9_RUNE_ALCHEMY_EFF_1STAR","T9 Alchemy Rune of Efficiency (1 Star)","9","1","Common","Alchemy","Efficiency","16.72","Increases speed by 16.72%"
"T9_RUNE_ALCHEMY_EFF_2STAR","T9 Alchemy Rune of Efficiency (2 Star)","9","2","Rare","Alchemy","Efficiency","17.38","Increases speed by 17.38%"
"T9_RUNE_ALCHEMY_EFF_3STAR","T9 Alchemy Rune of Efficiency (3 Star)","9","3","Legendary","Alchemy","Efficiency","18.03","Increases speed by 18.03%"
"T10_RUNE_ALCHEMY_EFF_1STAR","T10 Alchemy Rune of Efficiency (1 Star)","10","1","Common","Alchemy","Efficiency","18.69","Increases speed by 18.69%"
"T10_RUNE_ALCHEMY_EFF_2STAR","T10 Alchemy Rune of Efficiency (2 Star)","10","2","Rare","Alchemy","Efficiency","19.34","Increases speed by 19.34%"
"T10_RUNE_ALCHEMY_EFF_3STAR","T10 Alchemy Rune of Efficiency (3 Star)","10","3","Legendary","Alchemy","Efficiency","20","Increases speed by 20%"
"T1_RUNE_ATTACK_ATTACK_1STAR","T1 Combat Rune of Attack (1 Star)","1","1","Common","Combat","Attack","1","Increases damage by 1%"
"T1_RUNE_ATTACK_ATTACK_2STAR","T1 Combat Rune of Attack (2 Star)","1","2","Rare","Combat","Attack","1","Increases damage by 1%"
"T1_RUNE_ATTACK_ATTACK_3STAR","T1 Combat Rune of Attack (3 Star)","1","3","Legendary","Combat","Attack","2","Increases damage by 2%"
"T2_RUNE_ATTACK_ATTACK_1STAR","T2 Combat Rune of Attack (1 Star)","2","1","Common","Combat","Attack","3","Increases damage by 3%"
"T2_RUNE_ATTACK_ATTACK_2STAR","T2 Combat Rune of Attack (2 Star)","2","2","Rare","Combat","Attack","4","Increases damage by 4%"
"T2_RUNE_ATTACK_ATTACK_3STAR","T2 Combat Rune of Attack (3 Star)","2","3","Legendary","Combat","Attack","5","Increases damage by 5%"
"T3_RUNE_ATTACK_ATTACK_1STAR","T3 Combat Rune of Attack (1 Star)","3","1","Common","Combat","Attack","5","Increases damage by 5%"
"T3_RUNE_ATTACK_ATTACK_2STAR","T3 Combat Rune of Attack (2 Star)","3","2","Rare","Combat","Attack","6","Increases damage by 6%"
"T3_RUNE_ATTACK_ATTACK_3STAR","T3 Combat Rune of Attack (3 Star)","3","3","Legendary","Combat","Attack","7","Increases damage by 7%"
"T4_RUNE_ATTACK_ATTACK_1STAR","T4 Combat Rune of Attack (1 Star)","4","1","Common","Combat","Attack","8","Increases damage by 8%"
"T4_RUNE_ATTACK_ATTACK_2STAR","T4 Combat Rune of Attack (2 Star)","4","2","Rare","Combat","Attack","9","Increases damage by 9%"
"T4_RUNE_ATTACK_ATTACK_3STAR","T4 Combat Rune of Attack (3 Star)","4","3","Legendary","Combat","Attack","10","Increases damage by 10%"
"T5_RUNE_ATTACK_ATTACK_1STAR","T5 Combat Rune of Attack (1 Star)","5","1","Common","Combat","Attack","10","Increases damage by 10%"
"T5_RUNE_ATTACK_ATTACK_2STAR","T5 Combat Rune of Attack (2 Star)","5","2","Rare","Combat","Attack","11","Increases damage by 11%"
"T5_RUNE_ATTACK_ATTACK_3STAR","T5 Combat Rune of Attack (3 Star)","5","3","Legendary","Combat","Attack","12","Increases damage by 12%"
"T6_RUNE_ATTACK_ATTACK_1STAR","T6 Combat Rune of Attack (1 Star)","6","1","Common","Combat","Attack","13","Increases damage by 13%"
"T6_RUNE_ATTACK_ATTACK_2STAR","T6 Combat Rune of Attack (2 Star)","6","2","Rare","Combat","Attack","14","Increases damage by 14%"
"T6_RUNE_ATTACK_ATTACK_3STAR","T6 Combat Rune of Attack (3 Star)","6","3","Legendary","Combat","Attack","15","Increases damage by 15%"
"T7_RUNE_ATTACK_ATTACK_1STAR","T7 Combat Rune of Attack (1 Star)","7","1","Common","Combat","Attack","15","Increases damage by 15%"
"T7_RUNE_ATTACK_ATTACK_2STAR","T7 Combat Rune of Attack (2 Star)","7","2","Rare","Combat","Attack","16","Increases damage by 16%"
"T7_RUNE_ATTACK_ATTACK_3STAR","T7 Combat Rune of Attack (3 Star)","7","3","Legendary","Combat","Attack","17","Increases damage by 17%"
"T8_RUNE_ATTACK_ATTACK_1STAR","T8 Combat Rune of Attack (1 Star)","8","1","Common","Combat","Attack","18","Increases damage by 18%"
"T8_RUNE_ATTACK_ATTACK_2STAR","T8 Combat Rune of Attack (2 Star)","8","2","Rare","Combat","Attack","19","Increases damage by 19%"
"T8_RUNE_ATTACK_ATTACK_3STAR","T8 Combat Rune of Attack (3 Star)","8","3","Legendary","Combat","Attack","20","Increases damage by 20%"
"T9_RUNE_ATTACK_ATTACK_1STAR","T9 Combat Rune of Attack (1 Star)","9","1","Common","Combat","Attack","20","Increases damage by 20%"
"T9_RUNE_ATTACK_ATTACK_2STAR","T9 Combat Rune of Attack (2 Star)","9","2","Rare","Combat","Attack","21","Increases damage by 21%"
"T9_RUNE_ATTACK_ATTACK_3STAR","T9 Combat Rune of Attack (3 Star)","9","3","Legendary","Combat","Attack","22","Increases damage by 22%"
"T10_RUNE_ATTACK_ATTACK_1STAR","T10 Combat Rune of Attack (1 Star)","10","1","Common","Combat","Attack","23","Increases damage by 23%"
"T10_RUNE_ATTACK_ATTACK_2STAR","T10 Combat Rune of Attack (2 Star)","10","2","Rare","Combat","Attack","24","Increases damage by 24%"
"T10_RUNE_ATTACK_ATTACK_3STAR","T10 Combat Rune of Attack (3 Star)","10","3","Legendary","Combat","Attack","25","Increases damage by 25%"
"T1_RUNE_ATTACK_SAVE_FOOD_1STAR","T1 Combat Rune of Food Saving (1 Star)","1","1","Common","Combat","Food Saving","1","Chance to consume no food when healing by 1%"
"T1_RUNE_ATTACK_SAVE_FOOD_2STAR","T1 Combat Rune of Food Saving (2 Star)","1","2","Rare","Combat","Food Saving","1","Chance to consume no food when healing by 1%"
"T1_RUNE_ATTACK_SAVE_FOOD_3STAR","T1 Combat Rune of Food Saving (3 Star)","1","3","Legendary","Combat","Food Saving","1","Chance to consume no food when healing by 1%"
"T2_RUNE_ATTACK_SAVE_FOOD_1STAR","T2 Combat Rune of Food Saving (1 Star)","2","1","Common","Combat","Food Saving","1","Chance to consume no food when healing by 1%"
"T2_RUNE_ATTACK_SAVE_FOOD_2STAR","T2 Combat Rune of Food Saving (2 Star)","2","2","Rare","Combat","Food Saving","2","Chance to consume no food when healing by 2%"
"T2_RUNE_ATTACK_SAVE_FOOD_3STAR","T2 Combat Rune of Food Saving (3 Star)","2","3","Legendary","Combat","Food Saving","3","Chance to consume no food when healing by 3%"
"T3_RUNE_ATTACK_SAVE_FOOD_1STAR","T3 Combat Rune of Food Saving (1 Star)","3","1","Common","Combat","Food Saving","3","Chance to consume no food when healing by 3%"
"T3_RUNE_ATTACK_SAVE_FOOD_2STAR","T3 Combat Rune of Food Saving (2 Star)","3","2","Rare","Combat","Food Saving","3","Chance to consume no food when healing by 3%"
"T3_RUNE_ATTACK_SAVE_FOOD_3STAR","T3 Combat Rune of Food Saving (3 Star)","3","3","Legendary","Combat","Food Saving","4","Chance to consume no food when healing by 4%"
"T4_RUNE_ATTACK_SAVE_FOOD_1STAR","T4 Combat Rune of Food Saving (1 Star)","4","1","Common","Combat","Food Saving","4","Chance to consume no food when healing by 4%"
"T4_RUNE_ATTACK_SAVE_FOOD_2STAR","T4 Combat Rune of Food Saving (2 Star)","4","2","Rare","Combat","Food Saving","5","Chance to consume no food when healing by 5%"
"T4_RUNE_ATTACK_SAVE_FOOD_3STAR","T4 Combat Rune of Food Saving (3 Star)","4","3","Legendary","Combat","Food Saving","6","Chance to consume no food when healing by 6%"
"T5_RUNE_ATTACK_SAVE_FOOD_1STAR","T5 Combat Rune of Food Saving (1 Star)","5","1","Common","Combat","Food Saving","6","Chance to consume no food when healing by 6%"
"T5_RUNE_ATTACK_SAVE_FOOD_2STAR","T5 Combat Rune of Food Saving (2 Star)","5","2","Rare","Combat","Food Saving","6","Chance to consume no food when healing by 6%"
"T5_RUNE_ATTACK_SAVE_FOOD_3STAR","T5 Combat Rune of Food Saving (3 Star)","5","3","Legendary","Combat","Food Saving","7","Chance to consume no food when healing by 7%"
"T6_RUNE_ATTACK_SAVE_FOOD_1STAR","T6 Combat Rune of Food Saving (1 Star)","6","1","Common","Combat","Food Saving","7","Chance to consume no food when healing by 7%"
"T6_RUNE_ATTACK_SAVE_FOOD_2STAR","T6 Combat Rune of Food Saving (2 Star)","6","2","Rare","Combat","Food Saving","8","Chance to consume no food when healing by 8%"
"T6_RUNE_ATTACK_SAVE_FOOD_3STAR","T6 Combat Rune of Food Saving (3 Star)","6","3","Legendary","Combat","Food Saving","9","Chance to consume no food when healing by 9%"
"T7_RUNE_ATTACK_SAVE_FOOD_1STAR","T7 Combat Rune of Food Saving (1 Star)","7","1","Common","Combat","Food Saving","9","Chance to consume no food when healing by 9%"
"T7_RUNE_ATTACK_SAVE_FOOD_2STAR","T7 Combat Rune of Food Saving (2 Star)","7","2","Rare","Combat","Food Saving","9","Chance to consume no food when healing by 9%"
"T7_RUNE_ATTACK_SAVE_FOOD_3STAR","T7 Combat Rune of Food Saving (3 Star)","7","3","Legendary","Combat","Food Saving","10","Chance to consume no food when healing by 10%"
"T8_RUNE_ATTACK_SAVE_FOOD_1STAR","T8 Combat Rune of Food Saving (1 Star)","8","1","Common","Combat","Food Saving","10","Chance to consume no food when healing by 10%"
"T8_RUNE_ATTACK_SAVE_FOOD_2STAR","T8 Combat Rune of Food Saving (2 Star)","8","2","Rare","Combat","Food Saving","11","Chance to consume no food when healing by 11%"
"T8_RUNE_ATTACK_SAVE_FOOD_3STAR","T8 Combat Rune of Food Saving (3 Star)","8","3","Legendary","Combat","Food Saving","12","Chance to consume no food when healing by 12%"
"T9_RUNE_ATTACK_SAVE_FOOD_1STAR","T9 Combat Rune of Food Saving (1 Star)","9","1","Common","Combat","Food Saving","12","Chance to consume no food when healing by 12%"
"T9_RUNE_ATTACK_SAVE_FOOD_2STAR","T9 Combat Rune of Food Saving (2 Star)","9","2","Rare","Combat","Food Saving","12","Chance to consume no food when healing by 12%"
"T9_RUNE_ATTACK_SAVE_FOOD_3STAR","T9 Combat Rune of Food Saving (3 Star)","9","3","Legendary","Combat","Food Saving","13","Chance to consume no food when healing by 13%"
"T10_RUNE_ATTACK_SAVE_FOOD_1STAR","T10 Combat Rune of Food Saving (1 Star)","10","1","Common","Combat","Food Saving","13","Chance to consume no food when healing by 13%"
"T10_RUNE_ATTACK_SAVE_FOOD_2STAR","T10 Combat Rune of Food Saving (2 Star)","10","2","Rare","Combat","Food Saving","14","Chance to consume no food when healing by 14%"
"T10_RUNE_ATTACK_SAVE_FOOD_3STAR","T10 Combat Rune of Food Saving (3 Star)","10","3","Legendary","Combat","Food Saving","15","Chance to consume no food when healing by 15%"
"T1_RUNE_ATTACK_BURST_1STAR","T1 Combat Rune of Critical Chance (1 Star)","1","1","Common","Combat","Critical Chance","1","1% Chance to deal 1.5x damage on hit."
"T1_RUNE_ATTACK_BURST_2STAR","T1 Combat Rune of Critical Chance (2 Star)","1","2","Rare","Combat","Critical Chance","1","1% Chance to deal 1.5x damage on hit."
"T1_RUNE_ATTACK_BURST_3STAR","T1 Combat Rune of Critical Chance (3 Star)","1","3","Legendary","Combat","Critical Chance","2","2% Chance to deal 1.5x damage on hit."
"T2_RUNE_ATTACK_BURST_1STAR","T2 Combat Rune of Critical Chance (1 Star)","2","1","Common","Combat","Critical Chance","2","2% Chance to deal 1.5x damage on hit."
"T2_RUNE_ATTACK_BURST_2STAR","T2 Combat Rune of Critical Chance (2 Star)","2","2","Rare","Combat","Critical Chance","3","3% Chance to deal 1.5x damage on hit."
"T2_RUNE_ATTACK_BURST_3STAR","T2 Combat Rune of Critical Chance (3 Star)","2","3","Legendary","Combat","Critical Chance","4","4% Chance to deal 1.5x damage on hit."
"T3_RUNE_ATTACK_BURST_1STAR","T3 Combat Rune of Critical Chance (1 Star)","3","1","Common","Combat","Critical Chance","4","4% Chance to deal 1.5x damage on hit."
"T3_RUNE_ATTACK_BURST_2STAR","T3 Combat Rune of Critical Chance (2 Star)","3","2","Rare","Combat","Critical Chance","5","5% Chance to deal 1.5x damage on hit."
"T3_RUNE_ATTACK_BURST_3STAR","T3 Combat Rune of Critical Chance (3 Star)","3","3","Legendary","Combat","Critical Chance","6","6% Chance to deal 1.5x damage on hit."
"T4_RUNE_ATTACK_BURST_1STAR","T4 Combat Rune of Critical Chance (1 Star)","4","1","Common","Combat","Critical Chance","6","6% Chance to deal 1.5x damage on hit."
"T4_RUNE_ATTACK_BURST_2STAR","T4 Combat Rune of Critical Chance (2 Star)","4","2","Rare","Combat","Critical Chance","7","7% Chance to deal 1.5x damage on hit."
